cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,bmi_obese_q1,exercise_any_q1,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate
26202,East Grant,2841.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,25.611179999999997,7854.75,-1.779296,0.1390949,0.0619725,0.11239560000000001,0.0085906,0.0032451,0.0063198,0.0048959,0.24278875000000003,0.2029454,0.08253187500000003,0.63893125,0.46317039,85.42766999999999,0.0,0.5983809,0.029175799999999998
26203,Linton,10029.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,18.99393,7516.8334,0.0734787,0.1956299,0.1008941,0.091999,0.0019374000000000001,0.0011529,0.0021973,0.0092598,0.21628000000000003,0.17340029999999998,0.04489,0.62308,2.6608137000000003,102.3631,0.039884300000000004,0.9372819,0.034073400000000004
26204,Steele,2753.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,19.69458,8191.4,1.051726,0.27765029999999996,0.0728893,0.086776,0.0011582,0.0002925,-0.0001496,0.0134738,0.24278875000000003,0.1984479,0.08253187500000003,0.63893125,2.2499142000000005,80.16709,0.1816201,0.5811841,0.0494506
26301,Devils Lake,22745.0,38,North Dakota,ND,0.31818179999999996,0.2803738,0.6388889,13.96381,8154.4235,0.6572205,0.1890312,0.1169799,0.1002358,0.026835900000000003,0.024512700000000002,0.022206,0.4523666,0.27975,0.17362879999999997,0.05591,0.60346,2.3886532000000003,88.11166999999999,0.1406903,0.5451748000000001,0.0374014
26302,Carrington,6516.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,11.56588,8160.9648,-1.156204,0.2004599,0.09325,0.0574265,0.0057019,0.010545700000000002,0.0043013999999999995,0.043901,0.24479,0.0945455,0.07593,0.68224,2.5568673,88.09085999999999,0.10742789999999999,0.3683241,0.0329231
26303,Turtle Mountain,16550.0,38,North Dakota,ND,0.5604395999999999,0.4545455,0.56043959,17.369970000000002,8455.0308,-1.156168,0.1137894,0.11386310000000001,0.1030597,0.018191,0.0280694,0.0055657,0.45962929999999996,0.32253000000000004,0.27239240000000003,0.07113,0.47497,0.42506686,101.8731,0.0725076,0.694864,0.0700284
26304,Minot,74541.0,38,North Dakota,ND,0.286002,0.2330199,0.64685315,11.36392,8115.2481,0.25412060000000003,0.15200360000000002,0.1038048,0.1273629,0.0300173,0.0347964,0.0261187,0.08831239999999999,0.2354,0.1120559,0.08634,0.6781,1.2368719,61.42256999999999,1.7279080000000002,1.613877,0.0315669
26305,Rugby,11487.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,14.46075,8036.2863,-1.340904,0.16298629999999997,0.0867557,0.0855258,0.014171799999999998,0.0049316,0.019750599999999997,0.0189479,0.26450999999999997,0.1421835,0.10405999999999999,0.64728,2.3794512,83.8339,0.11317139999999999,0.4265692,0.040637400000000004
26401,Ekalaka,2713.0,46,South Dakota,SD,0.2644817476190476,0.3002988476190477,0.6609306847619048,28.356659999999998,8236.1942,0.48470109999999994,0.22107800000000002,0.0994944,0.0870461,0.0028451,0.0042419,0.00025019999999999996,0.0148208,0.2604855,0.195923,0.084471,0.5981139999999999,1.9671193,50.79248,0.18429779999999998,1.105787,0.0287241
26402,Baker,2837.0,30,Montana,MT,0.30125419999999997,0.2716847117647059,0.6585781094117646,19.479429999999997,7295.7,0.7190141999999999,0.1787039,0.0890295,0.13535179999999997,0.0,0.0,0.0,0.0,0.2898647058823529,0.12517930000000002,0.07970176470588236,0.5875264705882353,1.6053761,86.57032,0.140994,0.3877335,0.028957499999999997
26403,Bowman,4009.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,14.92782,8293.8527,1.154159,0.2030138,0.10479080000000002,0.1163105,0.005823699999999999,0.0073195,0.0023152,0.0151796,0.24278875000000003,0.09920939999999999,0.08253187500000003,0.63893125,2.4595867,89.29908,0.0249439,0.5737091,0.0206233
26404,Lemmon,8671.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,19.410020000000003,7814.8804,-1.990737,0.1423557,0.0900562,0.0777936,0.0009426,0.0001902,0.00015549999999999999,0.0416486,0.22576,0.1433793,0.08435,0.67333,3.1613502999999996,88.65183,0.2421866,0.4382424,0.0274882
26405,Scobey,2017.0,30,Montana,MT,0.30125419999999997,0.2716847117647059,0.6585781094117646,20.36613,7506.35,0.47845950000000004,0.1887808,0.11142060000000001,0.0999809,0.011822200000000001,0.009873200000000002,0.012295700000000001,0.0065961,0.2898647058823529,0.16945710000000003,0.07970176470588236,0.5875264705882353,2.8411814,130.8379,0.0,1.586515,0.043243199999999996
26406,Wolf Point,12597.0,30,Montana,MT,0.4072948,0.3809524,0.64741641,25.69484,8394.5944,2.033848,0.1947981,0.1226013,0.13331099999999999,0.013593899999999999,0.0143012,0.0093913,0.3001167,0.27536,0.2989223,0.054889999999999994,0.52667,0.36422189,79.28872,0.0873224,1.19076,0.0519854
26407,Plentywood,4105.0,30,Montana,MT,0.30125419999999997,0.2716847117647059,0.6585781094117646,21.86656,7102.42,0.2759098,0.2287797,0.06947769999999999,0.1022875,0.0037856,0.004703100000000001,0.0019280999999999999,0.0141644,0.2898647058823529,0.1473684,0.07970176470588236,0.5875264705882353,1.269775,75.76126,0.0974421,1.071864,0.040062400000000005
26408,Glasgow,12276.0,30,Montana,MT,0.12903230000000002,0.4333333,0.61290324,25.14205,7187.8093,3.303729,0.2145567,0.13991479999999998,0.14200610000000002,0.020664500000000002,0.022472400000000003,0.014271899999999999,0.212774,0.27065,0.1532105,0.047580000000000004,0.60942,1.5642835,59.74259,0.1221896,0.9204953000000001,0.041254400000000004
26409,Glendive,12051.0,30,Montana,MT,0.2903226,0.2631579,0.56451613,17.3317,7296.9572,0.7454228,0.17768670000000003,0.11150519999999998,0.1163961,0.0039538,0.0050511,0.0037653,0.012383799999999999,0.21703000000000003,0.149952,0.042910000000000004,0.68814,1.7509932000000001,54.161480000000005,0.20745170000000002,0.871297,0.0335196
26410,Dickinson,27124.0,38,North Dakota,ND,0.2360406,0.2642487,0.6581921,12.128060000000001,7122.8816,-2.4992919999999996,0.1329872,0.0811928,0.0771566,0.0158678,0.0093598,0.0191434,0.2190036,0.23060999999999998,0.1302595,0.08093,0.66419,1.2612914,83.62704000000001,0.176965,0.9806813,0.0262353
26411,Sidney,22035.0,38,North Dakota,ND,0.3521127,0.3285714,0.61971831,17.42878,7917.9484,-0.7121643,0.1660933,0.0894356,0.10017739999999999,0.008718799999999999,0.0053496,0.0071197000000000005,0.4807816,0.24225,0.155909,0.05407000000000001,0.6672600000000001,1.4210601999999999,65.84071,0.0862265,1.606535,0.0394462
26412,Williston,24286.0,38,North Dakota,ND,0.327381,0.2631579,0.66666669,10.865260000000001,6818.514,-0.2748719,0.1217827,0.1294485,0.11008710000000001,0.014476499999999998,0.0148553,0.012415899999999999,0.0916694,0.24813000000000002,0.12476430000000001,0.07252,0.6535,1.3533407,82.78432,0.08646960000000001,0.8523429,0.023441099999999996
26501,Brookings,40630.0,46,South Dakota,SD,0.21268160000000003,0.2301255,0.69984686,13.5513,7667.0537,0.3173296,0.17180510000000002,0.1104,0.10856400000000001,0.012026100000000001,0.0173582,0.0071327,0.1256485,0.22610999999999998,0.1264791,0.09071,0.67,1.2618693,66.30569,0.2633522,0.8294364,0.0310026
26502,Madison,14160.0,46,South Dakota,SD,0.23333330000000002,0.2521739,0.60377359,12.55391,7111.618,-0.4482167,0.1440415,0.0944135,0.1201798,0.0220709,0.017942700000000002,0.023142,0.0172597,0.22716999999999998,0.1015783,0.09604,0.68576,2.2810784,72.51411999999999,0.2683616,0.7556497,0.0324365
26503,Sioux Falls,200630.0,46,South Dakota,SD,0.27251640000000005,0.2375402,0.65623581,11.72141,8222.7489,-0.7109316,0.1405445,0.1019964,0.10774449999999999,0.0758229,0.0634576,0.0872232,0.08236979999999999,0.25565,0.07960439999999999,0.1317,0.59942,1.6290626,64.32637,1.215172,1.7729150000000002,0.0250963
26504,Watertown,40078.0,46,South Dakota,SD,0.2720798,0.2606775,0.62363917,13.6538,8072.2561,0.0922898,0.16233399999999998,0.10108160000000001,0.11717129999999999,0.0228267,0.020350299999999998,0.023148099999999998,0.0281612,0.25340999999999997,0.1016826,0.0769,0.68298,1.7891194,82.55402,0.1147762,0.9057337999999999,0.0371255
26601,Milbank,17801.0,27,Minnesota,MN,0.1769231,0.27049179999999995,0.59230769,13.28784,7809.8409,-0.6553326,0.1296171,0.1105244,0.1097991,0.004534600000000001,0.003297,0.0034582000000000002,0.0702862,0.24293,0.110785,0.06661,0.68634,2.3391161,100.4157,0.0674119,0.6347958,0.041788
26602,Sisseton,20859.0,46,South Dakota,SD,0.3021583,0.2857143,0.64591438,19.1316,7518.5433,1.096244,0.191163,0.1214634,0.1081087,0.0114184,0.0163464,0.0044773999999999994,0.2626905,0.24636999999999998,0.1797714,0.04579,0.61635,2.3311337000000005,83.10082,0.1054701,0.5848793999999999,0.0509087
26603,East Corson,8225.0,46,South Dakota,SD,0.34285720000000003,0.5285714,0.61428571,18.59962,7590.3558,-0.5390654,0.21368649999999997,0.063944,0.0934074,0.0135305,0.0112905,0.0124541,0.2337092,0.30741999999999997,0.4012817,0.14908,0.46465,-0.24351506,69.2766,0.060790300000000005,1.8723400000000001,0.054114199999999994
26604,Mobridge,7756.0,46,South Dakota,SD,0.3157895,0.2713178,0.71428573,15.912579999999998,7641.6676,1.625652,0.1592043,0.12835819999999998,0.1419234,0.0028564,0.0043023,0.0025406999999999995,0.14069700000000002,0.22195,0.1722082,0.04955,0.66279,2.3785098,83.41929,0.0257865,0.5157297000000001,0.039797000000000006
26605,Aberdeen,52825.0,46,South Dakota,SD,0.2565445,0.27470140000000004,0.64139593,12.15196,8821.1044,-1.047764,0.1402422,0.0978563,0.10135219999999999,0.0252344,0.027128899999999997,0.0233632,0.0487584,0.25742,0.1176982,0.1084,0.63621,2.0630198,86.23947,0.22337910000000002,0.5660199,0.031381599999999996
26701,Bemidji,101639.0,27,Minnesota,MN,0.245614,0.38596490000000006,0.70175439,13.657160000000001,7591.4043,0.0074670000000000005,0.13817190000000001,0.11001,0.124368,0.0268113,0.027467099999999998,0.0246482,0.3174883,0.30176,0.14289770000000002,0.09319,0.57716,1.4431802,56.44684,0.2440008,0.845148,0.054423400000000004
26702,Grafton,31090.0,38,North Dakota,ND,0.3411765,0.2142857,0.64285713,12.08875,7738.9214,0.3710949,0.1728886,0.11514110000000001,0.1050878,0.013253399999999999,0.0117642,0.0123869,0.07175110000000001,0.23815999999999998,0.10411669999999999,0.09879,0.6594,2.4151606,87.62625,0.1608234,3.415889,0.0376028
26703,Thief River Falls,28038.0,27,Minnesota,MN,0.2857143,0.14285710000000001,0.71428573,10.54222,8141.0817,-0.0649126,0.15095079999999997,0.1041527,0.11797919999999999,0.010484499999999999,0.0072816,0.0119852,0.066745,0.245,0.1055088,0.09085,0.6721199999999999,2.3380491,82.60575,0.1569299,1.711962,0.0610529
26704,Grand Forks,108213.0,38,North Dakota,ND,0.2914894,0.2303493,0.70411986,10.607569999999999,7929.1477,0.016123500000000002,0.1682767,0.10788010000000002,0.10419110000000001,0.0541189,0.0516321,0.056044100000000006,0.07711389999999999,0.23103,0.11569480000000001,0.10207000000000001,0.6398,1.6117065000000002,67.38285,0.893608,2.818515,0.0329911
26801,Fargo,206945.0,38,North Dakota,ND,0.2964206,0.24127910000000002,0.65936255,10.19431,7830.6558,-0.7430346999999999,0.1496961,0.1026656,0.09933610000000001,0.0651535,0.0559555,0.0738104,0.05625319999999999,0.25395999999999996,0.10793039999999998,0.11083,0.59668,1.8003605999999999,62.43833000000001,0.6373674,1.860398,0.025210200000000002
26802,Lisbon,16013.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,11.359010000000001,8603.2969,-0.461479,0.155385,0.1119912,0.0952799,0.0175107,0.0171288,0.0143619,0.015078999999999999,0.19908,0.10737639999999998,0.06895,0.69913,2.6061769,88.21582,0.11865360000000001,0.9866983,0.0248388
26803,Jamestown,38384.0,38,North Dakota,ND,0.2390158,0.3075506,0.63424122,10.76677,7124.0815,-1.006137,0.1571649,0.10121799999999999,0.0869812,0.0227984,0.024109799999999997,0.0207125,0.0399106,0.24519000000000002,0.1111173,0.0837,0.64831,2.2598759999999998,75.53668,0.2813672,0.7659441,0.0258792
26804,Cooperstown,2754.0,38,North Dakota,ND,0.32190691818181816,0.2788204818181818,0.6443018854545455,12.0271,7391.26,-1.30449,0.20722240000000003,0.08711100000000001,0.0534263,0.0007165,0.0013241,0.0006948,0.0392792,0.24278875000000003,0.10111519999999999,0.08253187500000003,0.63893125,2.6946671,74.58243,0.0,0.399419,0.0225291
26901,Fergus Falls,117558.0,27,Minnesota,MN,0.23493979999999998,0.2530864,0.69999999,11.17528,8030.2069,-0.6540241999999999,0.161927,0.0918784,0.10283980000000001,0.016914500000000002,0.0197991,0.015515000000000001,0.0954975,0.24959,0.09736739999999999,0.08517999999999999,0.64825,2.7291703,73.14347,0.2943228,1.131356,0.0415499
26902,Little Falls,69851.0,27,Minnesota,MN,0.2258064,0.2903226,0.52272725,12.7465,7124.9619,-0.7136212,0.14515479999999997,0.0933443,0.1121349,0.0141739,0.012933000000000002,0.0149149,0.058329099999999995,0.23898000000000003,0.1230269,0.06947,0.6592399999999999,1.555984,66.67335,0.2247641,1.1367049999999999,0.05248440000000001
27001,O'Neill,14875.0,31,Nebraska,NE,0.2807018,0.1785714,0.56140351,17.750339999999998,8763.3585,0.6541139,0.1875051,0.0925967,0.1235447,0.0047216,0.0028267,0.0066733,0.021750400000000003,0.23356999999999997,0.1386506,0.06285,0.62829,1.3108739999999999,68.80672,0.020168099999999998,0.5983194000000001,0.031128899999999998
27002,Ord,9975.0,31,Nebraska,NE,0.23687506470588235,0.28731962941176464,0.6395873217647058,20.21142,9292.0331,2.609095,0.1541106,0.180897,0.1280869,0.0023019000000000004,0.0028958,0.0028795,0.024778900000000003,0.29618,0.1360516,0.06536,0.5973,0.83726797,82.21554,0.20050120000000002,1.293233,0.030021299999999997
27003,Ainsworth,6264.0,31,Nebraska,NE,0.23687506470588235,0.28731962941176464,0.6395873217647058,23.192629999999998,8198.1006,-2.2577830000000003,0.1030435,0.0885513,0.10016130000000001,0.0054033,0.0035832999999999998,0.006751000000000001,0.039094800000000006,0.23246,0.1659919,0.05895,0.57091,1.5482812,54.517880000000005,0.0159642,1.213282,0.0319117
27004,Winner,11222.0,46,South Dakota,SD,0.19469029999999998,0.2577778,0.61572051,20.37576,7884.2167,-0.153814,0.1680954,0.0967939,0.109205,0.0053007,0.00022119999999999998,0.0059521,0.0335066,0.27578,0.19983620000000002,0.07011,0.58608,1.9783721,70.46873000000001,0.035644300000000004,0.8554624,0.0329495
27005,Yankton,47901.0,46,South Dakota,SD,0.24017470000000002,0.2283105,0.66585958,14.9723,7966.1652,-0.3259338,0.14283410000000002,0.10772739999999999,0.11269289999999998,0.016500900000000002,0.0115175,0.015707099999999998,0.1482995,0.24124,0.1118011,0.06798,0.6703600000000001,1.3095073,76.8773,0.6471682,1.175341,0.0320536
27006,Mitchell,27613.0,46,South Dakota,SD,0.24089639999999998,0.24778760000000002,0.5986621999999999,15.396289999999999,7726.8313,-0.7413359,0.1420836,0.10968239999999999,0.0986415,0.007243899999999999,0.007268600000000001,0.009301700000000001,0.0324629,0.26133,0.1240807,0.13422,0.6392399999999999,2.0591327,78.69119,0.210046,0.8112121,0.026197500000000002
27007,Huron,19318.0,46,South Dakota,SD,0.2222222,0.2843823,0.61879897,14.51418,6917.3322,2.383513,0.18366729999999998,0.1419135,0.1347455,0.008371600000000002,0.0084403,0.0055962,0.040963099999999995,0.24488000000000001,0.1291739,0.0842,0.64908,3.5500816,75.05435,0.6108293,0.8385961,0.033368
27008,Parkston,20883.0,46,South Dakota,SD,0.2188552,0.31849320000000003,0.65648854,17.44576,8019.304,0.5576779000000001,0.163778,0.12369180000000002,0.10981410000000001,0.011734,0.012962399999999999,0.0060897,0.33268000000000003,0.25422,0.195275,0.08575,0.63147,2.7743678,90.26481,0.0909831,1.110952,0.030895099999999995
27009,Chamberlain,11291.0,46,South Dakota,SD,0.20689659999999999,0.29629629999999996,0.60344827,19.312739999999998,8067.8934,-1.747656,0.08910830000000002,0.11408199999999999,0.10295560000000001,0.0561361,0.0676008,0.0386525,0.5537449000000001,0.30216,0.2557069,0.07207000000000001,0.5693199999999999,0.6815989,69.63953000000001,0.1682756,0.5491099,0.0385407
27010,Miller,5412.0,46,South Dakota,SD,0.097561,0.3589744,0.68292683,17.06174,7665.2029,-2.368535,0.0757415,0.1244897,0.0842238,0.0098092,0.011696999999999999,0.0126585,0.3529672,0.2604855,0.1017941,0.084471,0.5981139999999999,3.3749858999999995,72.15446999999999,0.05543240000000001,0.3510717,0.0265205
27011,Pierre,20809.0,46,South Dakota,SD,0.2544081,0.28608920000000004,0.61538464,12.82536,7144.6749,1.224841,0.17312020000000003,0.11170899999999999,0.13440639999999998,0.015801,0.0138174,0.0169108,0.0794346,0.26621,0.0838871,0.07779,0.6087899999999999,5.266008,69.94089,0.1681965,1.0812629999999999,0.0236696
27012,Gettysburg,2693.0,46,South Dakota,SD,0.2644817476190476,0.3002988476190477,0.6609306847619048,14.394379999999998,9678.06,1.7306240000000002,0.21673499999999998,0.10593410000000002,0.1228578,0.0,0.0,0.0,0.0,0.2604855,0.12571210000000002,0.084471,0.5981139999999999,4.5549818,115.8188,0.0,0.18566649999999998,0.035013999999999997
27101,Willmar,85394.0,27,Minnesota,MN,0.1967213,0.27586209999999994,0.65384614,10.54734,7563.6705,-0.1300209,0.167638,0.1064808,0.10143239999999999,0.0235246,0.022446200000000003,0.0251586,0.1809027,0.23595,0.09081399999999999,0.07697000000000001,0.65879,2.6264035,84.36775,0.6265076999999999,4.780195,0.0420807
27102,Marshall,51470.0,27,Minnesota,MN,0.14285710000000001,0.4285714,0.71428573,10.50911,7255.1839,1.208041,0.180065,0.12828489999999998,0.1135837,0.0174634,0.012101700000000002,0.0204672,0.0885729,0.23985,0.09517089999999999,0.0909,0.66054,2.8433023,80.7655,0.8470953999999999,2.442199,0.034556199999999995
27201,Sioux Center,58454.0,19,Iowa,IA,0.15957449999999998,0.3103448,0.62765956,12.0397,7551.4835,0.6602423000000001,0.1411252,0.14667629999999998,0.1088354,0.0066682,0.0048225,0.006097600000000001,0.047405699999999995,0.19772,0.0678228,0.13264,0.7337600000000001,2.8196852000000003,92.83368,0.1950251,1.9109040000000002,0.0239239
27202,Worthington,60435.0,27,Minnesota,MN,0.125,0.75,0.875,12.92573,7374.8105,0.35692840000000003,0.15089370000000002,0.11704819999999999,0.11926669999999999,0.00997,0.0063901,0.0102821,0.1929318,0.20207,0.1004945,0.06866,0.71311,2.8129193999999997,86.35394000000001,0.456689,5.0666,0.035111
27301,Spencer,61106.0,19,Iowa,IA,0.30357140000000005,0.2708333,0.44642857,11.08911,7016.7803,1.292408,0.1801812,0.1238795,0.12012529999999999,0.011762100000000001,0.0091895,0.0130472,0.021451400000000002,0.24454,0.0854725,0.12545,0.68411,1.8206026000000002,78.05289,0.127647,0.8526168,0.0316562
27302,Fairmont,49010.0,27,Minnesota,MN,0.25,0.35,0.60000002,11.456719999999999,7102.7298,-0.3894196,0.1582387,0.09913150000000001,0.10712709999999999,0.0169203,0.021115099999999998,0.012920300000000001,0.0522507,0.22291,0.09361119999999999,0.07086,0.69538,2.8600453999999997,87.78004,0.24076720000000001,2.9830650000000003,0.0405702
27401,Storm Lake,52812.0,19,Iowa,IA,0.1666667,0.5,0.66666669,12.92632,7999.0014,2.053698,0.1966311,0.1290585,0.1266631,0.0082863,0.006688800000000001,0.0096256,0.216598,0.23517,0.0930329,0.08244,0.69194,2.0776703000000003,74.07786999999999,0.2631978,5.362418,0.0276785
27402,Fort Dodge,101165.0,19,Iowa,IA,0.24623119999999998,0.30051809999999995,0.54143649,11.27693,8060.1891,-0.40033420000000003,0.1350604,0.1075075,0.11637830000000002,0.018928999999999998,0.0153346,0.0206863,0.10904169999999999,0.2244,0.086901,0.1056,0.66785,2.0795032,71.89443,1.482726,2.136114,0.033845
27501,Des Moines,595842.0,19,Iowa,IA,0.2866953,0.25949079999999997,0.63946521,9.855381,7762.2153,0.2523327,0.15609820000000002,0.1103316,0.1183015,0.0761284,0.06817360000000001,0.087367,0.174653,0.25515,0.082855,0.13555999999999999,0.5383899999999999,1.5952567,48.33983,3.325211,3.502439,0.0270184
27502,Creston,35600.0,19,Iowa,IA,0.24101665238095238,0.3136931619047619,0.6063877395238095,13.32519,7626.5257,2.1069720000000003,0.17917829999999998,0.15213110000000002,0.120215,0.0119699,0.009990700000000002,0.012928899999999998,0.06848610000000001,0.24126,0.1204548,0.08285,0.66069,1.4146176000000001,47.83708,0.34550559999999997,1.8398880000000002,0.0361931
27503,Atlantic,34687.0,19,Iowa,IA,0.1818182,0.4,0.54545456,11.696819999999999,7991.2842,0.599381,0.1402112,0.1162724,0.1354049,0.010381,0.0066774,0.0157304,0.0150217,0.2349,0.08490539999999999,0.08047,0.6655399999999999,1.9705428,76.80686999999999,0.15279500000000001,0.6400092,0.0328268
27504,Carroll,48729.0,19,Iowa,IA,0.2142857,0.2564103,0.47619048,12.52942,7299.1827,1.237311,0.1698064,0.1192578,0.13036140000000002,0.0095351,0.0048793,0.0143476,0.1781799,0.23183,0.0841848,0.0669,0.68334,2.3755124,78.37222,0.3386074,3.630282,0.0293851
27601,Rapid City,158442.0,46,South Dakota,SD,0.3055242,0.2222222,0.68251437,14.67353,7348.3493,-0.2884897,0.159166,0.1015092,0.1073817,0.053128999999999996,0.0498543,0.05809500000000001,0.08019989999999999,0.2871,0.11716589999999999,0.1024,0.61722,0.74400392,54.18702,0.7327603,2.368059,0.0306487
27602,Eagle Butte,8491.0,46,South Dakota,SD,0.414966,0.41379309999999997,0.7482993,22.42152,8700.7672,0.5628069,0.12724449999999998,0.1603653,0.1036483,0.0337856,0.0327039,0.019253599999999996,0.17697939999999998,0.26245999999999997,0.3845421,0.054689999999999996,0.47548999999999997,-0.00921828,52.832409999999996,0.0235544,0.8950654,0.0892421
27603,Southwest Jackson,5126.0,46,South Dakota,SD,0.23809520000000003,0.41463409999999995,0.69047618,22.64475,7750.9561,-0.0234161,0.0951591,0.11329380000000001,0.1524049,0.0389163,0.0409028,0.0244209,0.4410588,0.22166999999999998,0.2684284,0.07437,0.6231899999999999,1.4820541,60.88568000000001,0.0195084,0.48770969999999997,0.034725099999999995
27604,Murdo,1193.0,46,South Dakota,SD,0.2644817476190476,0.3002988476190477,0.6609306847619048,24.11616,6791.28,-0.7060241999999999,0.0842582,0.09200019999999999,0.158887,0.0,0.0,0.0,0.0,0.2604855,0.1575859,0.084471,0.5981139999999999,1.6179047,61.77703,0.0,0.3352892,0.0205479
27605,Mission,11133.0,46,South Dakota,SD,0.41044769999999997,0.3106061,0.74626863,16.16095,9483.3325,-1.401408,0.08291060000000001,0.1537457,0.0820283,0.0026704999999999997,0.0014182,0.0033213,0.1019549,0.32592,0.4600293,0.055220000000000005,0.37882,0.03522374,55.07949,0.07185839999999999,1.553939,0.0496603
27701,Scottsbluff,65903.0,31,Nebraska,NE,0.2503439,0.3075812,0.6462912,15.776420000000002,7966.7411,1.528003,0.1713822,0.1284903,0.12973130000000002,0.0186965,0.013454599999999999,0.0202463,0.11544860000000001,0.27884000000000003,0.1435995,0.06759,0.6050300000000001,1.1364421999999998,53.15843,0.3049937,12.33783,0.0381038
27702,Cheyenne,95526.0,56,Wyoming,WY,0.33316399999999996,0.22989099999999998,0.67170626,16.40353,8849.0859,0.39146420000000004,0.1662719,0.1078506,0.1172962,0.05554069999999999,0.0426452,0.0718207,0.06401559999999999,0.26599,0.0928539,0.09978,0.59102,0.87606248,50.0178,2.1303099999999997,9.914578,0.038482199999999994
27703,Torrington,21345.0,56,Wyoming,WY,0.2535885,0.269802,0.65139949,18.94845,8050.0321,1.9149189999999998,0.1788747,0.1276145,0.13690339999999998,0.0079871,0.011017,0.0052696999999999996,0.025212400000000003,0.27034,0.1297989,0.05397999999999999,0.6183,0.93549208,41.10564,0.1311783,7.364722,0.0412431
27704,Gordon,22238.0,46,South Dakota,SD,0.3014185,0.326087,0.75531918,18.21529,7767.4633,-0.9163271999999999,0.138943,0.0764408,0.1259353,0.0342269,0.0461473,0.019330200000000002,0.4859407,0.27124000000000004,0.39328579999999996,0.06245,0.49506000000000006,-0.15312425,45.40426,0.10342660000000001,1.5289139999999999,0.0523389
27801,Norfolk,56990.0,31,Nebraska,NE,0.21008400000000002,0.2516411,0.64016736,15.42027,8678.6687,1.404719,0.1838553,0.1238641,0.120874,0.0284426,0.020934499999999998,0.0391474,0.1083281,0.21447,0.11073010000000001,0.11685,0.66472,1.1058773000000002,75.64485,0.6229163000000001,5.788735,0.0334059
27802,Columbus,61167.0,31,Nebraska,NE,0.21563979999999996,0.3030303,0.67772514,14.529829999999999,8140.3442,0.0568683,0.13311289999999998,0.11938589999999999,0.1210923,0.0120727,0.0097011,0.016717700000000002,0.21169570000000004,0.20808000000000001,0.0894662,0.07077,0.71154,0.98191489,75.0748,0.1749309,8.257721,0.0326848
27901,Hastings,42251.0,31,Nebraska,NE,0.2538631,0.28929390000000005,0.63157892,14.20525,8912.4005,-0.0119099,0.16486220000000001,0.1014628,0.1117261,0.040566500000000005,0.047205300000000006,0.036426,0.0588049,0.24838000000000002,0.0968964,0.12630999999999998,0.64089,1.5961141,64.54758000000001,0.468628,4.0117389999999995,0.030668400000000002
27902,York,26871.0,31,Nebraska,NE,0.2180451,0.3307692,0.5925925999999999,12.10828,9174.5576,0.287618,0.14606470000000002,0.11786310000000001,0.1199741,0.0038443000000000006,0.0028531999999999997,0.002085,0.0368592,0.22829000000000002,0.0773879,0.07531,0.6825399999999999,2.3287551,69.49127,0.5619441,1.399278,0.0279656
27903,Grand Island,77708.0,31,Nebraska,NE,0.24324320000000002,0.31870970000000004,0.58935362,15.792760000000001,8982.315999999999,0.7892591999999999,0.1583292,0.1181945,0.1260365,0.0318637,0.0231213,0.0365884,0.1496584,0.24752,0.1109653,0.10709,0.65337,1.3081513,80.1745,0.2728162,10.08648,0.0314853
28001,Sioux City,187773.0,19,Iowa,IA,0.292099,0.3020134,0.5918197,13.971739999999999,8311.2167,0.5119616,0.1611986,0.1231067,0.11085539999999999,0.0443425,0.0370624,0.0517731,0.20026839999999999,0.27121999999999996,0.096555,0.10997,0.6146199999999999,1.2670358999999998,59.69708000000001,1.241925,8.041091999999999,0.0307514
28002,West Point,25165.0,31,Nebraska,NE,0.1176471,0.2142857,0.82352942,16.66215,8460.6457,2.450307,0.2049306,0.1244683,0.1369267,0.007418600000000001,0.008834999999999999,0.0052756,0.3603257,0.25286,0.13730420000000002,0.06197999999999999,0.66286,1.3407409,72.26306,0.11126559999999999,3.3022050000000003,0.0366262
28101,Lincoln,311956.0,31,Nebraska,NE,0.25491990000000003,0.2618933,0.69012046,11.76355,8636.235,0.5035733,0.16413010000000003,0.10734310000000001,0.1228135,0.0949332,0.0875906,0.10884189999999999,0.0943325,0.23115,0.0932206,0.14437,0.58643,1.6594488999999997,49.64515,2.2615369999999997,3.151726,0.0276526
