cz,czname,pop2000,fips,statename,stateabbrv,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
3500,Baton Rouge,806561.0,22,Louisiana,LA,18.587329999999998,11543.23,0.9441765999999999,0.1682598,0.10941079999999999,0.1314557,-0.1716975,80.163289,81.491837,66.831556,79.148288,65.069979,72.754926,0.0836604,0.0844526,0.08057769999999999,0.2916667,0.40043,0.1783402,0.11425,0.44281000000000004,-1.1676879999999998,51.2549,33.265679999999996,1.626411,0.0533087,0.2000949,0.32848790000000005,0.6184307,0.11586600000000001,2.390113,0.012725633899999998,0.0117399676,167.3301,0.25823429999999997,31578.73,127021.1704,4.7925515999999995,17.13403,-11.0328,22.1727,39.2945,0.26570320000000003,0.0149053,1821.126,0.024,4.0
3600,Alexandria,186516.0,22,Louisiana,LA,19.9773,11850.014,0.8531888000000001,0.1711676,0.10806900000000001,0.1277097,-0.5941103,78.800096,81.917735,64.51751999999999,78.311614,61.812587,90.14649399999999,0.0566732,0.057653499999999996,0.052659500000000005,0.2631163,0.40815,0.21798130000000002,0.1378,0.44906,-0.96950269,61.07894,28.245829999999998,1.2631620000000001,0.059090300000000005,-0.0354849,0.0450759,0.5476645,0.07191410000000001,1.2182549999999999,0.011328786799999999,0.0118971027,66.61066,0.34275570000000005,28236.33,90820.72701,4.5870906,16.913854,-6.212617,14.004660000000001,40.067,0.2807912,0.014186500000000001,1721.703,0.0213632,4.0
3700,Lake Charles,335960.0,22,Louisiana,LA,19.13237,11470.972,-0.21554520000000002,0.1504906,0.10421430000000001,0.11361500000000001,-0.602793,83.495964,82.159083,61.763493999999994,80.829113,62.974644,110.53496000000001,0.046819400000000004,0.043718400000000004,0.05130319999999999,0.23854570000000003,0.33998,0.1614602,0.10245,0.51652,-1.3119923,59.9753,20.51256,2.296404,0.05582669999999999,0.0723816,0.11806330000000001,0.5899059,0.12467139999999999,1.643794,0.0176211454,0.0233450411,53.4169,0.3692566,29461.71,98259.94471,4.8538678,16.288165,-1.394466,14.565879999999998,42.56025,0.2246103,0.008884999999999999,1823.2779999999998,0.0259678,4.0
3800,Lafayette,548154.0,22,Louisiana,LA,20.31502,11390.25,1.228947,0.1834219,0.1125549,0.1260989,-0.8582886000000001,80.446264,78.34809,57.807025,79.85633100000001,62.269121,89.294199,0.05916659999999999,0.0579558,0.058364599999999996,0.19361420000000001,0.40313000000000004,0.22089339999999996,0.14406,0.47039,-0.99702945,80.04648,27.017770000000002,1.325905,0.050301099999999994,0.1507645,0.2207636,0.5797,0.0816702,1.599535,0.0097600309,0.009656045600000001,109.4818,0.3386912,28711.97,104074.4933,4.3349224,17.032985,-6.928369,15.4982,43.18899999999999,0.2583098,0.0110808,2106.448,0.0196679,4.0
3901,Monroe,253878.0,22,Louisiana,LA,23.01166,12854.441,1.070786,0.1695047,0.1051769,0.1383054,-0.8830879,84.499768,80.116225,60.92481,78.127983,60.039874,109.57195,0.07016610000000001,0.06566,0.0745963,0.3196903,0.41438,0.2249891,0.15644,0.41372,-0.45927952,58.30163,33.67011,1.17458,0.0587872,0.0062545000000000005,0.17837279999999997,0.5863801,0.12133419999999999,0.8550624,0.010887118999999999,0.014818141000000002,63.56705,0.3413704,29496.26,92426.24191,4.6234394,17.005806,-6.315345,17.65579,37.8895,0.3068341,0.0118206,1532.129,0.0188054,4.0
3902,Lake Providence,21735.0,22,Louisiana,LA,23.50842,13306.812,0.4238659000000001,0.1576475,0.1042664,0.12798410000000002,-1.945068,90.07987800000001,82.09285600000001,56.412116000000005,82.566365,57.67804,234.71105,0.0242997,0.023407900000000002,0.025411000000000003,0.26623800000000003,0.3714,0.3057989,0.08917,0.34833000000000003,-0.42575514,60.77755,39.62273,1.279043,0.10661810000000001,-0.11982670000000001,0.0255741,0.4774151,0.0956534,0.5523853,0.0080515298,0.013296526299999998,27.835459999999998,0.393187,21037.14,57366.32761,4.3997719,16.153876,-5.451291,10.71366,40.5265,0.3165829,0.015735,1945.51,0.0265442,4.0
4001,Magnolia,34162.0,5,Arkansas,AR,19.91915,10017.268,2.3991759999999998,0.2243114,0.1209378,0.12415889999999999,-0.8341919,84.578891,81.585094,60.708020999999995,72.301295,59.708266,87.09787299999999,0.0223452,0.0180394,0.027191200000000002,0.07128519999999999,0.37093000000000004,0.21660120000000002,0.0752,0.46933,-0.50375299,61.785019999999996,36.03712,1.045021,0.0495536,-0.07312039999999999,0.06084540000000001,0.5572163,0.2520056,0.8909543,0.0096013114,0.0162168491,26.42868,0.4630665,29000.7,66969.59503,4.7588844,16.572994,-11.37053,14.97105,38.56225,0.27728309999999995,0.012792,1256.4669999999999,0.010937899999999999,1.0
4002,Shreveport,499101.0,22,Louisiana,LA,20.73965,11819.731000000002,-0.8140969,0.164437,0.0832948,0.103871,-0.8684288,80.98520699999999,80.189487,64.37960799999999,75.032862,59.263645999999994,95.25584599999999,0.0832982,0.07477589999999999,0.0887965,0.23698699999999998,0.40826,0.206827,0.12700999999999998,0.44558000000000003,-0.75341219,54.579130000000006,38.12555,1.7084720000000002,0.0575581,0.026502699999999997,0.0592123,0.5958785,0.12302069999999998,1.505413,0.011560786299999999,0.0125826236,77.93954000000001,0.3119053,31564.53,97648.97555,4.6550033,17.401838,-12.55536,17.9401,38.13575,0.3268263,0.012488500000000001,1944.9160000000002,0.022983299999999998,4.0
4003,Ruston,74800.0,22,Louisiana,LA,21.681720000000002,12545.567,0.6350604999999999,0.1791174,0.08766410000000001,0.1336997,-0.9974475,78.703653,82.777407,64.096315,75.581756,63.389499,126.86873999999999,0.0400257,0.0399596,0.0381592,0.2065351,0.39607,0.2386843,0.11456,0.4662,-0.93554928,56.75401,35.45989,0.9799466,0.061076,0.0062284,0.1598979,0.553506,0.13949589999999998,1.417299,0.0156684492,0.0206016043,37.55744,0.4635242,24714.89,87053.85795,4.6390685,15.482385,-4.971119,22.85041,40.35225,0.2866296,0.0115642,1398.201,0.0171584,4.0
4004,Many,23459.0,22,Louisiana,LA,23.35233,12540.75,0.6890413000000001,0.19526949999999998,0.09286330000000001,0.118605,-1.861584,80.2017,74.54955,57.657658,71.171171,62.244898,137.51,0.0179364,0.021671700000000002,0.0085714,0.16005179999999997,0.34114,0.2150397,0.0971,0.5091600000000001,-1.5564642,70.88964,16.769679999999997,2.7366900000000003,0.05924730000000001,-0.0720332,0.1259612,0.5068581,0.1269365,0.8833844000000001,0.015900081,0.013981840700000001,27.111929999999997,0.30584279999999997,30067.25,81846.2,4.4580201,15.959458999999999,-9.206351,11.1,46.5605,0.2362319,0.007758199999999999,1852.557,0.0185847,4.0
4101,Crossett,24209.0,5,Arkansas,AR,19.87474,10278.82,3.414701,0.2345109,0.1275685,0.1418679,-0.6915100000000001,87.69833299999999,83.181818,66.818182,70.454545,54.362416,87.09,0.011253399999999998,0.0087818,0.0149072,0.0538631,0.36567,0.1748547,0.0741,0.49638999999999994,-0.18329435,79.90004,26.8743,3.205419,0.07153999999999999,-0.08776089999999999,0.0441799,0.5609097,0.27484250000000005,2.2909740000000003,0.010326738,0.0169771573,26.281340000000004,0.5015037999999999,30092.7,74248.1,4.6432532,17.430108999999998,-11.5926,10.1,38.56775,0.22457889999999997,0.009872399999999998,1466.796,0.0146102,1.0
4102,Pine Bluff,168122.0,5,Arkansas,AR,19.592129999999997,9446.6998,2.216879,0.2000691,0.12183510000000002,0.135741,-0.8166277,77.46504399999999,81.552991,62.811431999999996,75.84236,61.601843,90.127779,0.0459956,0.0420323,0.047679400000000004,0.23754229999999998,0.37095,0.21840610000000002,0.08256000000000001,0.4442,-0.92264574,52.452980000000004,42.089079999999996,2.065762,0.07038489999999999,-0.0722819,0.0227973,0.5477696,0.20860029999999996,1.569324,0.0072268948,0.012824020700000001,34.09088,0.3960035,27098.61,72296.75926,5.002205,17.998966,-15.88165,13.84896,36.63725,0.3169288,0.0101355,1369.618,0.0154404,1.0
4103,El Dorado,89373.0,5,Arkansas,AR,18.818920000000002,8978.5243,2.090419,0.20809899999999998,0.1114122,0.1353846,-0.37252579999999996,81.726197,83.539284,68.241331,74.304822,58.299427,70.90082199999999,0.0221457,0.023424,0.0229192,0.0933336,0.35495,0.18874739999999998,0.09389,0.49518,-0.21225491,67.22053000000001,34.36385,1.111074,0.057769299999999996,-0.0661909,0.0371991,0.5621301,0.27227009999999996,0.9602575000000001,0.008537254000000001,0.0130352567,29.13975,0.43696899999999994,30514.27,68361.38692,4.7253557,16.560445,-9.727983,13.15668,37.579,0.27040040000000004,0.0099023,1389.8829999999998,0.0128945,1.0
4200,Little Rock,630854.0,5,Arkansas,AR,17.94136,9339.4419,1.0290700000000002,0.1637313,0.1187299,0.12893310000000002,-0.0649102,80.25417,82.600605,69.905363,75.022447,65.616153,64.210562,0.07264730000000001,0.0648321,0.0766673,0.27811379999999997,0.36688000000000004,0.12185660000000001,0.11732000000000001,0.5049,-0.04735735,57.683069999999994,20.67546,2.061491,0.040612699999999995,0.2267147,0.3473369,0.6632895000000001,0.11394059999999999,2.296303,0.0200727902,0.0177759038,135.77,0.2925001,36101.2,114554.68199999999,5.3646824,17.403529000000002,-9.09216,23.76846,37.99,0.2465989,0.0090528,1686.6170000000002,0.0166927,1.0
4301,Stuttgart,40542.0,5,Arkansas,AR,20.20456,9709.324,1.7970009999999998,0.20326,0.1166805,0.1251136,-0.442669,86.121382,84.704912,64.90273499999999,78.07195,57.440957,96.62388299999999,0.0180924,0.0228579,0.015463,0.1133922,0.34854,0.1970336,0.09648999999999999,0.47431,-0.36749741,65.76637,24.89024,0.9027675,0.04768819999999999,-0.16178389999999998,-0.046266699999999994,0.57775,0.2001415,0.4231382000000001,0.012209560500000001,0.016205416599999998,18.09046,0.5289946999999999,30499.94,70817.37719,4.672839499999999,15.863876000000001,-12.25434,10.48598,39.83075,0.27447059999999995,0.0056485,1426.595,0.0134976,1.0
4302,Searcy,94324.0,5,Arkansas,AR,20.51108,10421.24,1.026294,0.18633470000000002,0.11425039999999999,0.116128,-0.7738613,84.135802,80.909676,64.354166,79.049536,55.96167,103.55466,0.026989299999999997,0.025367400000000002,0.0290038,0.1350294,0.34588,0.1587654,0.08856,0.51408,-0.74224194,61.04809,8.767652,1.661295,0.055820400000000006,0.1268891,0.34698850000000003,0.5950115,0.1833537,1.231117,0.0194330181,0.0200267164,41.845209999999994,0.4212119000000001,28364.96,82890.89369,4.5325458,17.108798,3.539932,13.78961,41.313,0.19669129999999999,0.0064034999999999995,1251.84,0.0116559,1.0
4401,Corbin,144931.0,21,Kentucky,KY,19.02409,11609.249,-0.6142463,0.1554672,0.0798383,0.11986849999999999,-1.308913,81.671909,83.560848,53.41194599999999,84.738546,55.59550600000001,142.12326000000002,0.0283786,0.025524099999999997,0.0248995,0.1053509,0.37666,0.28474720000000003,0.13430999999999998,0.47547,-1.4618113000000001,50.68757,1.2826790000000001,0.7265526,0.0586188,0.1560354,0.3298231,0.4922809,0.1639418,0.6529838000000001,0.0065203442,0.0059131587,83.55790999999999,0.3448248,22044.17,86538.09744,6.0147108,16.713384,-2.237019,10.45749,39.0955,0.2007874,0.0023459,1163.9260000000002,0.0093803,0.2
4402,Richmond,116256.0,21,Kentucky,KY,19.40465,10207.625,1.5678219999999998,0.1880759,0.1141538,0.1316389,-0.31559240000000005,82.127649,87.293173,60.377928000000004,81.388164,61.332744999999996,92.040384,0.0506054,0.0470205,0.057582100000000004,0.1052819,0.34484000000000004,0.2064958,0.0778,0.50869,-1.3284847,41.27615,2.7396439999999997,0.8085604000000001,0.05435449999999999,0.2391916,0.480663,0.5941269,0.2046377,0.9990737,0.0198957473,0.0159045555,85.57852,0.34997870000000003,25663.87,103825.1791,5.9322905,15.890095,-0.15678789999999998,16.17142,38.85325,0.20502579999999998,0.0076211,1205.431,0.013312799999999998,0.2
4501,West Liberty,49887.0,21,Kentucky,KY,18.42541,11199.492,0.9943837,0.18397360000000001,0.0999977,0.1299162,-2.28843,82.472024,83.996936,50.333012,81.836431,43.843264000000005,183.29383,0.011130899999999999,0.0094812,0.0097048,0.15745510000000001,0.34402,0.32874240000000005,0.16385999999999998,0.45629,-1.2892046999999998,21.39435,1.9784709999999999,0.5833183000000001,0.0788186,0.0125639,0.16638699999999998,0.42346940000000005,0.1377693,0.4533237,0.003908834,0.0069557199,33.09937,0.2946136,20801.63,65331.752479999996,6.7842424,14.831427,-5.551585,8.630825999999999,38.44575,0.1986945,0.0023318,1271.8519999999999,0.0092911,0.2
4502,Hazard,117919.0,21,Kentucky,KY,18.441129999999998,13094.39,0.9119443000000002,0.19071129999999997,0.10082039999999999,0.12160889999999999,-2.892393,82.337595,81.676877,45.930794,75.89278399999999,50.985209999999995,217.40934,0.013938399999999998,0.0110074,0.011205,0.09572939999999999,0.35045,0.3029364,0.09422,0.50149,-1.3478979,35.144459999999995,1.3653440000000001,0.5673385999999999,0.06849780000000001,-0.1526433,-0.03416040000000001,0.42140720000000004,0.058118399999999994,0.4734195,0.0035448062,0.0061737293999999995,61.912330000000004,0.3150889,20987.14,59172.378189999996,6.4418161,15.177810000000001,-7.906067999999999,8.56391,42.678999999999995,0.1917449,0.0025304000000000004,1263.873,0.010593700000000001,0.2
4601,Campbellsville,83451.0,21,Kentucky,KY,21.8333,11973.976,0.24676109999999998,0.159383,0.10372,0.121725,-1.319312,84.325007,82.57274,57.95493100000001,77.520418,56.195747999999995,137.63419,0.010329399999999999,0.0070215,0.0104181,0.0670128,0.3091,0.21789940000000002,0.08527,0.52428,-0.49900086,63.655319999999996,2.427772,0.9203005,0.0560928,0.0983285,0.21381260000000002,0.5706365,0.23152640000000002,1.033979,0.0064229308,0.0064828462,50.13665,0.4042495,26922.56,81943.23449,5.7455738,15.50204,0.8185197,10.1067,41.917,0.1906754,0.0059915,1624.2279999999998,0.0091337,0.2
4602,Somerset,123981.0,21,Kentucky,KY,20.061410000000002,10801.062,2.222545,0.1851419,0.1193069,0.1493266,-0.7208443,84.469762,84.450448,61.739464,83.19978499999999,55.462666000000006,119.89546999999999,0.021183700000000003,0.0158969,0.023984099999999998,0.046713599999999994,0.34972,0.2328125,0.11635,0.48002,-1.140307,53.83406,0.825933,0.8783603999999999,0.0711144,0.15827879999999997,0.35620359999999995,0.5287137,0.2477431,0.7772186,0.005823473000000001,0.006283220799999999,54.419419999999995,0.3718999,24891.55,84935.53988,5.8143764000000004,16.584803,-2.443403,8.740731,39.055,0.19134260000000003,0.0044059,1270.797,0.012124700000000002,0.2
4701,Greenwood,84168.0,28,Mississippi,MS,21.751379999999997,11244.537,1.227362,0.14879260000000002,0.1090974,0.15496229999999997,-0.7461219,86.086363,84.352616,64.338722,68.455126,57.07168299999999,84.84535,0.0454371,0.0430663,0.0472755,0.2232873,0.40160999999999997,0.2685252,0.13772,0.37759000000000004,-0.76446792,47.447959999999995,52.71481,1.243941,0.07743639999999999,-0.0179909,0.049763199999999994,0.5468919,0.22765639999999998,0.8948915999999999,0.0083642239,0.0128195989,41.09166,0.43498279999999995,25756.36,79393.73839,4.4806049,18.452564000000002,-17.14452,13.887329999999999,35.5705,0.38078870000000004,0.008601799999999998,2172.377,0.0162208,0.0
4702,Clarksdale,141711.0,28,Mississippi,MS,22.06556,10272.943000000001,0.7247893,0.1572136,0.10415739999999998,0.1376963,-1.15188,83.533602,82.789018,60.856616,73.933562,51.403203000000005,100.32919,0.021606999999999998,0.0216368,0.023299200000000003,0.1406819,0.39089,0.2761223,0.12888,0.37292,-0.76081555,44.44538,47.9377,0.9921601000000001,0.0647296,0.019181,0.14713289999999998,0.5525163000000001,0.1750484,1.098357,0.0134569652,0.0162513849,41.86016,0.410059,25221.86,84235.07542000001,4.2944768,18.490688000000002,-17.67537,17.40265,34.24675,0.35659240000000003,0.0082774,1928.174,0.0155589,0.0
4800,Greenville,146833.0,28,Mississippi,MS,20.53335,11041.315,2.7634939999999997,0.21547280000000002,0.116164,0.14633929999999998,-1.373351,87.503208,79.176833,60.390584999999994,64.589225,54.004514,89.834079,0.0464035,0.041980699999999996,0.05279980000000001,0.2184724,0.4133,0.3101434,0.11210999999999999,0.31364000000000003,-1.0512486,37.27364,65.83261,1.056983,0.0889462,-0.10265230000000002,-0.0126109,0.5338187,0.187699,0.6542604999999999,0.007409778499999999,0.014104458799999999,46.83915,0.49759430000000004,23168.96,72728.47781,4.3444093,18.695393,-20.08202,15.719929999999998,33.6105,0.4336813,0.012,1800.082,0.017389599999999998,0.0
4901,Jackson,198166.0,47,Tennessee,TN,16.16465,10182.394,0.7290880999999999,0.15143689999999999,0.1055614,0.1408428,0.1670444,83.932835,87.422075,65.073112,83.440507,62.253461,78.075616,0.0647912,0.062344100000000006,0.0662512,0.2231708,0.34493,0.146653,0.12857000000000002,0.52575,-0.25140455,56.96638000000001,27.356859999999998,1.6794,0.0602807,0.1288037,0.24620389999999998,0.6142797,0.25873520000000005,1.677462,0.015865486499999998,0.0152548873,83.22785,0.36645900000000003,31754.46,100662.5921,4.9654463,19.034587666666667,-8.155142,15.06989,37.32325,0.2694692,0.0079358,3443.5359999999996,0.0204128,0.0
4903,Lexington,44884.0,47,Tennessee,TN,17.08342,11219.616000000002,1.7377509999999998,0.1766656,0.117602,0.1422215,-0.9744558000000001,83.26074799999999,83.99193000000001,63.079392000000006,81.050919,60.041546,150.79596999999998,0.010653600000000001,0.011758,0.0117024,0.0782943,0.25451,0.13841199999999998,0.0622,0.6158600000000001,-1.3984995,50.69958,5.725871,1.196417,0.07065010000000001,0.17013399999999998,0.2608281,0.596175,0.3196151,0.9285583000000001,0.013434631499999999,0.0112512254,35.37478,0.341262,31852.9,90547.34838,3.9201511,15.524969500000001,1.606849,8.403239,40.99425,0.1942088,0.0061492,1722.025,0.012852100000000002,0.0
5000,Tupelo,197774.0,28,Mississippi,MS,20.93508,9946.2999,0.8251284,0.1567274,0.1241103,0.122932,-0.07614860000000001,85.984176,85.970007,68.975312,80.069284,55.920425,82.632942,0.022254200000000002,0.0190077,0.0228449,0.1234066,0.34235,0.1526039,0.11467000000000001,0.5171899999999999,-0.69414314,64.41292,24.058770000000003,1.321205,0.0629846,0.1743044,0.25689059999999997,0.6274781,0.3638909,1.062616,0.010881106699999999,0.0110732452,59.36455,0.341017,30736.36,93177.38871,4.3524476,17.939042,-8.119659,13.292720000000001,37.74075,0.2462136,0.0078382,1983.721,0.012618,0.0
5100,Corinth,129508.0,28,Mississippi,MS,20.1115,10726.882,1.8609639999999998,0.1737934,0.121799,0.14432820000000002,-1.039483,83.018192,80.693688,66.040176,76.62414100000001,54.488978,117.37245,0.0132364,0.0158427,0.0097044,0.1275759,0.30298,0.16504100000000002,0.12300000000000001,0.5455,-0.76573069,61.834790000000005,7.85048,1.1203940000000001,0.06021569999999999,0.076542,0.1225077,0.5740742,0.335609,0.7749526,0.0108410291,0.009427989,54.48725,0.3718821,28904.13,82663.49319,4.3293422,16.744292,-1.450451,9.973607000000001,39.04825,0.1953044,0.0056057,2221.806,0.0128751,0.0
5201,New Albany,54214.0,28,Mississippi,MS,23.694670000000002,9966.7889,1.28326,0.1695941,0.1189414,0.13222679999999998,-0.3822578,82.793435,88.45215400000001,61.640903,81.834777,55.765661,93.90270500000001,0.0108396,0.0120295,0.0101586,0.0877871,0.29436,0.15826110000000002,0.09491000000000001,0.55686,0.04714911,73.40908,18.462020000000003,1.717269,0.056115,0.1147575,0.185845,0.5770562,0.3805635,1.708125,0.0207879883,0.0164348692,42.350559999999994,0.2986745,27596.21,82862.93716,4.1114087,18.379613,-1.195666,10.78716,39.2955,0.1958178,0.0075995,2149.374,0.009528299999999998,0.0
5202,Memphis,1154338.0,47,Tennessee,TN,17.782989999999998,9676.5545,0.5177343,0.1515405,0.10107200000000001,0.1383414,-0.3896571,78.574411,84.678793,60.347339,79.492876,61.51207900000001,69.852244,0.1374757,0.1288866,0.148385,0.3596896,0.41544,0.1519546,0.17031,0.4489,-0.70980416,42.48981,43.192809999999994,2.397998,0.0439675,0.2172131,0.31352620000000003,0.654258,0.1156375,3.250044,0.0181558608,0.017201201,291.3615,0.22355229999999998,37116.07,123388.0722,4.7678803,19.685973999999998,-15.57042,22.41318,33.74725,0.321948,0.0082792,2868.344,0.0209017,0.0
