st,statename,stateabbrv,year,le_raceadj_q1_F,le_raceadj_q2_F,le_raceadj_q3_F,le_raceadj_q4_F,le_raceadj_q1_M,le_raceadj_q2_M,le_raceadj_q3_M,le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
15,Hawaii,HI,2014,82.05045,83.58784,89.82999000000001,84.3576,76.63305,81.607,83.87281999999999,85.60659,43049,54050,51006,44158,44860,51029,52573,40883
16,Idaho,ID,2001,84.47348000000001,83.55339000000001,86.53999,87.98734,76.29921,82.91828000000001,83.28313,87.04273,44373,50027,48771,33785,44686,53474,47915,31680
16,Idaho,ID,2002,83.39739,84.89307,89.59245,86.17736,79.56617,84.25928,86.19791,86.77798,45995,51841,50051,34716,45901,55006,48962,32866
16,Idaho,ID,2003,82.30836,88.11588,86.07768,89.24517,79.66959,82.03234,85.31069000000001,80.92303000000001,47549,52941,51827,34796,46966,55958,50999,32670
16,Idaho,ID,2004,82.93974,87.04137,86.73962,84.08865,78.84031999999999,84.57339,86.93358,87.96159,48733,54689,52720,35204,47942,57644,51547,33241
16,Idaho,ID,2005,85.37843000000001,88.07629,86.85226999999999,90.00268,78.74238000000001,84.85121,87.22688000000001,85.8461,50285,55744,54096,35976,48764,58441,52802,33733
16,Idaho,ID,2006,85.45135,88.117,88.58971,90.6151,79.60455,82.96741,86.59618,89.4011,50502,56878,55176,37648,48965,59280,53888,35573
16,Idaho,ID,2007,82.18258,87.30933,90.08471999999999,89.64901,79.42039,82.80127,84.40867,88.12012,51043,57631,56449,39941,49430,60294,55113,37899
16,Idaho,ID,2008,83.97655,87.30872,86.94766,90.67524,80.86925,81.49055,85.30962,88.90301,51366,58697,57889,41013,49634,61183,56525,38955
16,Idaho,ID,2009,82.01839,87.11583,88.65855,89.92000999999999,76.11584,82.81044,87.40345,88.31833,52804,60030,60369,41485,50919,62712,58673,39336
16,Idaho,ID,2010,83.32342,86.1537,88.7854,85.33319,79.33431999999999,83.30806,84.75381999999999,90.68005,53559,60370,60341,39564,51829,62613,58617,37255
16,Idaho,ID,2011,85.64711,85.90453000000001,87.06546,92.63168,78.97870999999999,82.19977,85.32930999999999,90.45488,54062,60052,59416,39263,52010,61675,58128,36822
16,Idaho,ID,2012,86.74492,89.10924,87.6018,85.39681999999999,78.93938,81.9985,86.66293,87.32597,53423,60062,59610,39332,51215,61656,58167,37083
16,Idaho,ID,2013,83.40749,86.78609,90.06546999999999,89.83869,76.31123000000001,82.94563000000001,85.59798,88.05708,54206,59828,60041,39421,53749,61786,58328,36738
16,Idaho,ID,2014,84.26805999999999,87.31390999999999,89.8317,85.06361,78.91494,83.64587,85.3394,90.93512,52779,56490,57913,39734,52461,59474,56647,36249
17,Illinois,IL,2001,80.59796999999999,82.92855,83.92752,84.92555,76.03726999999999,78.37129,80.66812,83.83036,352320,412993,463589,523333,327784,391708,456413,506752
17,Illinois,IL,2002,82.21458,82.06053,84.97708,84.28844000000001,75.38833000000001,79.38747,80.6258,83.30865,366353,424833,471117,522782,341057,403193,462414,506146
17,Illinois,IL,2003,82.00761999999999,83.89301,85.2664,85.93523,75.7526,78.91196,82.46970999999999,83.89196,375076,433057,477545,525851,350812,408356,468061,509244
17,Illinois,IL,2004,82.31226,83.13131,84.18052,85.98926999999999,76.23336,79.38982,82.65079,83.29486,381689,438391,484732,528713,355310,413597,473602,511090
17,Illinois,IL,2005,81.91595,84.2466,85.0851,87.34861,76.00950999999999,79.92356,83.45621,83.87269,385536,441602,488965,530669,356724,417201,477384,512080
17,Illinois,IL,2006,83.1142,84.22301999999999,85.20868,86.65228,76.25206,80.30866999999999,81.85136,84.67813000000001,391271,443357,493105,531114,365078,418222,480036,512890
17,Illinois,IL,2007,82.52055,84.40952,86.06036,88.38508,77.23246,81.22782,82.87173,85.318,396230,446080,494272,529470,370139,420735,480602,510347
17,Illinois,IL,2008,82.1466,84.3681,86.44669,87.96822,76.66365,80.36944,82.8725,85.46282,400737,448197,498513,534429,374279,422640,484046,514802
17,Illinois,IL,2009,81.51756999999999,84.68281999999999,86.16003,88.18500999999999,76.23206,80.35018000000001,82.73042,86.35722,403544,454135,508543,544151,377260,429458,492749,522432
17,Illinois,IL,2010,83.07261,85.34411999999999,86.22595,87.66534,77.57384,81.16812,81.88734000000001,86.20156999999999,405198,452714,505133,545407,377217,427855,488728,522856
17,Illinois,IL,2011,82.54626,85.12649,87.12656,87.95589,77.38503,80.62719,83.95821,86.22261,405190,451486,504637,537816,376801,428637,481818,513553
17,Illinois,IL,2012,82.2564,85.48116,86.47187,87.46506,76.84039,81.25305999999999,83.04977,86.42291,404149,446546,504792,538140,374543,423826,483764,513379
17,Illinois,IL,2013,83.01298,85.15679,86.77853,89.36981999999999,76.57296,80.22668,84.10749,86.07191,406906,440235,497446,536475,380768,418272,476066,510672
17,Illinois,IL,2014,82.82822,85.37536,86.73815,89.66167,77.42846999999999,81.33417,83.42466,86.28430999999999,397334,419672,479185,531679,373977,402339,457633,502099
18,Indiana,IN,2001,80.51034,82.80846,84.86453,84.37858,73.88805,79.04332,83.62595,84.06700000000001,185252,222328,262798,217181,161250,228081,264761,207572
18,Indiana,IN,2002,80.69972,84.82478,83.95206999999999,86.84306,73.60955,79.20863,82.43171,85.21336,193937,231502,269438,210175,168699,236969,269981,201018
18,Indiana,IN,2003,79.42455,84.37384,83.74101,85.99108000000001,73.35906999999999,78.84736,82.71191,84.21667,199111,237799,273332,208257,174836,242760,272568,198195
18,Indiana,IN,2004,81.52775,84.81045999999999,85.60928,86.23895999999999,74.60027,79.30464,83.39888,85.31206999999999,201873,242178,275858,210839,178383,244081,275296,201685
18,Indiana,IN,2005,81.81674,85.88551,84.63722,87.0663,74.2657,81.39529,82.24728,84.54316,204777,244187,277546,213316,180592,245470,277191,204406
18,Indiana,IN,2006,81.21499,84.62248000000001,85.56017,87.80325,74.5919,80.10556,83.98831,85.51632,206882,246683,278652,215442,184077,246773,277827,206718
18,Indiana,IN,2007,81.90688,85.01084,86.71163,86.77213,75.2352,80.14048000000001,84.51665,86.79736,212007,249939,280979,210265,190094,250137,279357,201692
18,Indiana,IN,2008,82.05233,85.23879000000001,86.36831,88.57635,74.69377,79.37444,83.01075,86.64622,217184,253739,280568,208443,196576,253595,278441,199100
18,Indiana,IN,2009,79.75068,85.53876,87.64788,87.87224,73.99412,80.66931,85.11929,86.97927,221764,258071,285858,209396,201008,258183,282401,199550
18,Indiana,IN,2010,80.91207,86.40649,87.17546999999999,88.49155,75.04176,80.97298,84.65299999999999,84.82137,223558,257221,282008,208142,203600,256998,278415,197706
18,Indiana,IN,2011,82.19015,84.66157,88.65016,89.84704,74.64778000000001,80.2561,83.75822,85.97778000000001,225100,257208,278896,202082,207194,254918,274901,191135
18,Indiana,IN,2012,81.75492,84.97999,88.41996,89.02635,73.98985,80.94028,83.95393,87.75905999999999,223160,252115,279664,204495,204007,251825,277570,193691
18,Indiana,IN,2013,82.56381999999999,84.5883,87.20044,89.62510999999999,75.73335,79.88985,82.83388000000001,87.3774,222790,249441,275394,204075,205238,251353,273023,193305
18,Indiana,IN,2014,81.86411,85.87062,87.46593,89.28574,75.28271,80.74439,85.19234,86.35011,215300,240506,266051,211909,202268,245683,264012,194569
19,Iowa,IA,2001,84.31624000000001,84.72331,84.97797,86.4857,78.15903,82.56883,82.52875999999999,81.91573000000001,83409,116810,132692,87424,81238,124576,127637,81146
19,Iowa,IA,2002,83.77905,83.31355,86.05495,88.66048,76.87928000000001,79.23782,84.59109000000001,83.55187,86708,120408,134314,85871,84363,127458,129198,79867
19,Iowa,IA,2003,83.39068,84.79587,84.81845,87.75404,76.57226,80.20470999999999,83.05592,85.42267,89015,122163,135977,85373,86939,128551,130665,79614
19,Iowa,IA,2004,83.39526,85.32398,87.51102,86.01236999999999,77.25296,81.15068000000001,84.12536999999999,86.92566,89885,122377,137024,87164,87952,128630,131844,81358
19,Iowa,IA,2005,83.22521,86.29053,86.78546999999999,86.66924,76.82819,81.36372,84.74623000000001,85.23225,90041,122825,138258,89595,87467,129146,133891,83780
19,Iowa,IA,2006,83.60279,85.34217,84.44173,88.39199,75.46292,83.35127,83.28348000000001,85.56052,89397,122763,140143,91791,87892,128777,135523,86319
19,Iowa,IA,2007,83.26717,84.7101,89.03187,87.59322,77.35539,83.19211999999999,83.6869,87.49544,90370,122866,141329,92121,89192,128764,136649,86477
19,Iowa,IA,2008,82.34996,86.24691,88.43326,90.19154,76.07861,82.60609000000001,85.42319,86.25431999999999,91599,123654,142495,92176,90609,129650,137458,86424
19,Iowa,IA,2009,82.54037,86.46146,88.57859,89.95543,75.50466,80.76684,84.83475,85.70926,91407,123673,145759,96050,90990,130523,141113,89830
19,Iowa,IA,2010,83.10975,85.86004,88.45703,88.86378,77.35233000000001,82.93955,85.09577,88.9492,89428,120767,145244,99951,88096,127784,141744,93375
19,Iowa,IA,2011,83.75201,87.36806,88.73138,88.22121,76.19492,81.64478000000001,87.05703000000001,85.79248,87850,117694,143730,102497,86360,123826,141094,95725
19,Iowa,IA,2012,81.04708000000001,83.78378000000001,88.80578,89.09453,76.38948,81.39005,85.2737,84.02086,85100,115020,144526,104469,83234,122691,141648,97781
19,Iowa,IA,2013,81.30598,85.89925,89.22446,90.41918000000001,75.5127,82.55826,84.26379,85.76445,85865,113395,142889,105150,85014,122468,139652,97720
19,Iowa,IA,2014,81.69666,86.10316999999999,88.3438,90.45039,74.45336,82.4808,85.0121,86.78041,82682,106636,136882,112612,83154,117417,134511,100967
20,Kansas,KS,2001,82.85701,81.19939000000001,84.4501,86.12163000000001,75.12324,79.58184,84.9842,79.68623000000001,75611,98935,110962,94547,73467,100470,108869,90107
20,Kansas,KS,2002,80.46465,84.67303000000001,84.37305,86.729,75.69733000000001,81.02917,83.12031,84.08128,79311,102234,112727,93397,76811,103363,110272,88551
20,Kansas,KS,2003,83.01144000000001,84.39986,85.56393,87.14973,74.78486,81.76514,82.24873000000001,82.30125,81060,103417,114169,94612,77812,103854,112901,89353
20,Kansas,KS,2004,82.8152,84.67744,85.13148000000001,87.5773,76.45084,80.63024,83.62978000000001,85.3961,83216,104367,114697,95212,80196,104415,112850,90096
20,Kansas,KS,2005,82.74973,84.33284,85.08374,86.74351999999999,76.86796,81.8076,84.15852,81.89746,85127,105773,115834,94246,81644,106565,113500,89208
20,Kansas,KS,2006,82.25211,86.26823,88.21857,89.3046,77.48836,79.70437,83.69763,86.80564,85688,105993,116734,95227,82601,106302,114223,90359
20,Kansas,KS,2007,83.64291,85.29528,87.19476999999999,90.46095,77.15196999999999,81.12143,82.97245,86.7434,85792,106470,116314,96979,83208,106164,114218,92014
20,Kansas,KS,2008,81.23532,84.96822,85.43051,89.45669000000001,77.35002,81.1787,83.02946,86.09608,85916,106173,116755,100379,83638,106602,114061,95326
20,Kansas,KS,2009,82.16756,86.2958,87.44247,88.37876,73.72489,81.54401,82.5365,89.5294,86454,107060,119932,103893,84244,107459,117310,98460
20,Kansas,KS,2010,79.89323,86.53854,84.48097,86.29233,75.13931,81.66949,83.10991999999999,87.18311,86068,105684,121035,104550,82670,106864,118957,98853
20,Kansas,KS,2011,81.52261999999999,87.12586999999999,85.5153,87.09489,74.10454,83.73564,83.83105,85.6027,85086,104172,120319,105481,81201,104901,118120,99396
20,Kansas,KS,2012,82.46871999999999,86.35506,88.53558000000001,87.23349,76.01854,81.40775,82.79489000000001,89.23302,83972,102899,118848,105494,80057,103869,117047,98863
20,Kansas,KS,2013,81.31926,87.62643,89.35101,90.22083,77.30671,79.92979,84.69116,87.24261,83846,101981,117699,104167,81515,103161,115868,97326
20,Kansas,KS,2014,82.74025,85.56877,89.21776,90.31834,75.21059,81.80448,85.84155,84.3382,83584,98223,111510,102223,80131,100339,110655,94353
21,Kentucky,KY,2001,83.13457,84.50261,85.88962,89.19064,75.36331,79.10653,82.03295,80.79096,158132,154398,143079,104317,148798,152991,139044,99862
21,Kentucky,KY,2002,82.09156999999999,84.58317,85.68213,85.85344,74.69218000000001,79.53864,83.24254,85.08792,164355,159078,146402,103641,153544,157433,142245,99516
21,Kentucky,KY,2003,80.90715,85.2262,85.32133,87.59631,75.9908,80.06991,81.03405,83.80723,165818,161895,149150,106164,154535,159015,145326,101786
21,Kentucky,KY,2004,81.91789,84.56445,85.59209,87.84731,76.41096,82.00808,84.69205,86.45188,166958,163843,151746,108545,155450,160214,148243,104025
21,Kentucky,KY,2005,81.64506999999999,84.55815,87.65944,87.42008,76.92687,80.78775,83.8334,84.87734,168869,165435,153829,110018,157648,161669,149695,106163
21,Kentucky,KY,2006,82.5229,85.68122,87.16658000000001,87.58463,76.10645,81.19328,85.72965,86.56728000000001,170145,167282,156123,110875,159345,162606,151610,107182
21,Kentucky,KY,2007,83.4463,85.75873,85.10217,87.94962,77.03764,81.33411,84.30633,86.5471,172246,169062,158523,111811,161850,163996,154370,107552
21,Kentucky,KY,2008,82.4057,87.01545,84.56599,88.71613,75.46789,82.37952,84.95621,84.94249,174370,171676,160217,111490,164773,165886,155575,107092
21,Kentucky,KY,2009,81.44282,85.32476,87.47137,88.19108,75.06286,80.81232,84.88811,86.54679,183404,175030,164663,113798,173050,170042,159755,108421
21,Kentucky,KY,2010,82.08489,84.73178,88.72985,88.79325,76.0229,82.47699,85.45045,86.28474,174935,174318,164642,113968,165748,169143,160243,108202
21,Kentucky,KY,2011,82.47209000000001,85.89558000000001,87.29173,90.8019,77.41145999999999,81.5815,85.05243,86.72581,170430,172780,164526,116039,160716,166980,160482,110395
21,Kentucky,KY,2012,82.23314,85.5726,88.56255,87.04084,75.59911,80.94587,84.09313,85.44788,168122,170362,166111,116737,159530,164771,161975,110796
21,Kentucky,KY,2013,82.41184,85.81636,87.51092,87.97737,76.17749,79.19533,84.12019000000001,87.38213,167245,169643,165150,115785,162759,164148,160892,109116
21,Kentucky,KY,2014,82.44792,84.8418,86.37756999999999,88.11676999999999,76.48476,80.55445,84.72436,87.68871999999999,161284,165447,159902,116279,159972,160402,155153,106109
22,Louisiana,LA,2001,81.01472,84.29263,85.97289,88.09219,75.53025,79.29345,82.4269,83.15213,202510,147415,134198,109716,168721,150162,135099,105860
22,Louisiana,LA,2002,83.14474,83.43833000000001,84.03358,88.72476,75.95227,78.63886,81.60539,85.17258000000001,211918,150369,135948,107158,173193,152423,136943,103157
22,Louisiana,LA,2003,82.94391999999999,83.84805,84.54645,87.60938,75.57039,80.31821,82.2861,84.03161999999999,215206,151600,137506,110452,172641,153583,139426,106520
22,Louisiana,LA,2004,82.97598,83.58576,84.39944,87.14413,76.46214,81.69084000000001,83.60731,84.17278,217763,153963,138798,112661,175045,154350,139875,109223
22,Louisiana,LA,2005,82.47072,85.02403000000001,87.00662,87.5321,75.4488,82.75413,82.5762,87.13003,218567,155374,140761,114642,174641,155146,142206,110713
22,Louisiana,LA,2006,82.75178000000001,84.22133000000001,87.38190999999999,84.13649000000001,76.42220999999999,80.83876,83.84385999999999,84.22136,215492,153579,137041,112949,174364,152553,138235,109297
22,Louisiana,LA,2007,83.23355,85.28957,85.48210999999999,86.00198,76.62238,81.6144,85.62544,86.49486999999999,212748,151524,135363,114772,173667,148846,137500,111452
22,Louisiana,LA,2008,83.3148,86.3947,84.87253,88.08273,76.34602,81.36988000000001,84.97404,85.74792,213189,148099,135428,119366,170424,146591,139631,116875
22,Louisiana,LA,2009,81.70094,86.839,85.97091999999999,89.05151,75.81255,80.02095,84.8875,86.76736,210580,155038,140934,127290,167840,150933,145180,124375
22,Louisiana,LA,2010,83.16065,87.41714,86.38701999999999,87.28603000000001,76.21281,81.31026,84.47021,86.65723,204583,155781,140623,133913,161655,149221,145348,131018
22,Louisiana,LA,2011,84.77391,86.6853,88.17096,85.87098,76.3448,82.00053,85.49229,86.58601,200426,157515,141903,134044,156888,149251,146551,130381
22,Louisiana,LA,2012,82.16153,86.14805,89.53679,87.03402,75.94476,81.15411,84.12862,86.99146,199200,157680,140970,134694,157063,147496,146120,132011
22,Louisiana,LA,2013,82.51246,85.1516,87.75986,86.96548,75.88276,79.90057,85.35525,85.31165,203144,158074,139313,132120,164497,150671,145748,128998
22,Louisiana,LA,2014,83.38577,84.65653,87.06751,89.73679,76.9136,80.22179,84.41584,87.49540999999999,195226,155586,130758,123791,158097,144562,139200,122713
23,Maine,ME,2001,80.43568,85.47672,86.77561999999999,87.07876,76.99002,82.05799999999999,84.32949,81.98481,51214,57924,56240,35753,49134,59350,53520,33283
23,Maine,ME,2002,80.65093,85.16514000000001,86.78355,82.03581,79.80501,79.60965,83.90838000000001,84.67733,53205,60322,57799,36598,50331,61095,55211,34282
23,Maine,ME,2003,81.71264000000001,82.10271,84.30487,88.43954000000001,76.27917,81.32522,82.51455,87.85076,54057,61268,59945,37679,50592,62089,57584,35005
23,Maine,ME,2004,81.95012,84.63063000000001,86.95304,91.5712,77.09052,82.69369,87.32636,87.42568,54604,62112,61128,39374,51003,62537,58714,36773
23,Maine,ME,2005,84.5409,84.3363,88.42264,83.6813,78.62100000000001,80.59519,84.09141,82.43728,54881,62886,62129,40517,51084,62957,59757,37714
23,Maine,ME,2006,81.61246,88.0555,86.53922,83.61175,79.32259,81.76033000000001,82.00998,84.1046,55242,63827,62633,40616,51933,63775,59670,37643
23,Maine,ME,2007,82.19237,87.16696,85.98753,87.97001999999999,77.41578,83.66924,84.79688,88.28568,55818,64038,62976,40451,52726,63439,59883,37229
23,Maine,ME,2008,82.9756,87.66695,89.77858,91.63024,76.75193,81.8575,86.65817,86.75336999999999,55976,64496,64088,40140,53278,63864,60134,36888
23,Maine,ME,2009,84.01391,87.3169,89.1166,89.05122,76.3433,84.80725,87.03273,85.47663,56747,65138,65018,40941,54098,64284,61109,37391
23,Maine,ME,2010,83.1533,86.63454,87.59566,89.26656,76.13179000000001,81.91369,84.62040999999999,84.35568,55490,64091,64853,40734,52514,62846,61038,37110
23,Maine,ME,2011,84.87694,86.4745,87.07177,87.89560999999999,79.25459000000001,83.53487,82.05100999999999,88.93188,53730,62724,64341,41825,50662,61040,60278,38165
23,Maine,ME,2012,83.8635,87.41962,88.30832,89.83205,79.25901,84.50365,84.87794,87.73777,52574,61909,63991,41839,50112,59911,59920,37913
23,Maine,ME,2013,86.4256,87.60878000000001,86.8597,90.64435,78.33609,83.47501,87.04186999999999,89.52953000000001,52201,61119,62928,41134,50291,59499,58824,36915
23,Maine,ME,2014,84.85537,86.97493,88.34563,91.39493,79.2314,84.11946,83.17791,90.22614,50762,58228,60255,40985,49215,56715,55702,35404
24,Maryland,MD,2001,81.88194,82.07817,83.67936999999999,86.97565,75.16608000000001,78.62447,82.21635,83.29156,152666,191167,208942,277796,140604,164359,192061,268270
24,Maryland,MD,2002,82.836,83.17373,87.32760999999999,85.72739,74.75409,78.1308,83.11247,84.51588000000001,158583,197583,214825,283695,143890,169438,196883,273558
24,Maryland,MD,2003,81.22675,83.4278,84.96683,87.81865,76.27656,77.73568,82.45749,84.67777,159709,201707,220375,295817,145747,172988,200496,284932
24,Maryland,MD,2004,81.29668000000001,83.64668,86.48087,88.18345,76.12912,79.40021999999999,82.90966,84.64124,160182,202846,225163,307970,147485,173458,203174,295784
24,Maryland,MD,2005,82.39943000000001,83.55278,85.64593,88.82788000000001,75.92220999999999,79.13602,82.85452,84.38918000000001,161789,204831,228035,314068,147767,175208,205151,301342
24,Maryland,MD,2006,81.3683,85.31411,86.14262,89.23212,76.65607,79.3113,80.98725999999999,85.31305,162931,207284,229753,320064,149580,177092,205793,305956
24,Maryland,MD,2007,82.70699,83.86259,85.4589,89.03366,76.06885,79.49088,82.76301,86.26415,164641,208716,231422,320203,151914,177894,206278,305715
24,Maryland,MD,2008,81.84000999999999,84.57949,86.54251,88.8525,75.89816,81.21995,83.55696999999999,85.7809,165073,211081,234438,321702,153330,179234,207853,306030
24,Maryland,MD,2009,81.30197,83.68475,86.44547,88.71569000000001,76.21081,80.55408,81.28791,86.24377,164953,213250,238296,328444,154586,180321,210772,310247
24,Maryland,MD,2010,80.87392,85.88020999999999,86.22839,88.18349,77.33456,80.7467,82.48131,85.42168000000001,165708,211185,238370,332239,155272,179134,208228,312267
24,Maryland,MD,2011,83.10587,84.26562,87.05821999999999,89.78828,77.60748000000001,79.53586,82.26253,86.24410999999999,161331,205477,237368,341779,151611,174589,205334,319434
24,Maryland,MD,2012,80.9913,83.70023,86.66148000000001,89.49046,76.30057,80.78806999999999,83.15704000000001,87.04011,162851,204361,236654,340638,152948,174134,203832,317913
24,Maryland,MD,2013,83.64173000000001,84.70236,86.41356999999999,88.47581,76.28873,79.75336999999999,82.63254,85.6543,163756,204924,238151,333045,155879,176481,205009,309855
24,Maryland,MD,2014,83.86993000000001,85.97559,87.01087,89.74464,76.57279,79.88613000000001,83.77462,87.24065,161691,198556,233038,317914,154051,172849,199482,294372
25,Massachusetts,MA,2001,81.62759,83.94207,84.66757,86.97926,77.16547,79.02402,82.55187,85.27041,161496,212729,248662,324496,154224,197904,236712,315141
25,Massachusetts,MA,2002,82.23018,83.95609,84.38776,86.98133,76.95631999999999,78.98185,81.40347,84.86856,163871,216245,251902,336752,155511,200747,241554,328903
25,Massachusetts,MA,2003,82.09214,83.65324,84.19485999999999,85.73773,77.54191999999999,81.05102,83.05230999999999,85.96566,166178,218934,255736,347789,157388,203510,245175,340094
25,Massachusetts,MA,2004,83.77592,84.48246,85.73893000000001,88.36111,77.02917,80.3611,83.49145,85.09277,169006,221549,261675,349751,160667,206738,249856,340857
25,Massachusetts,MA,2005,83.58995999999999,83.18754,87.08057,88.05081,77.89182,80.91635,82.53595,86.60143000000001,173358,222891,263038,350919,164480,208619,251139,340144
25,Massachusetts,MA,2006,82.67771,85.57406999999999,86.42751,87.94088,76.76058,80.38564000000001,83.26231999999999,85.83452,177348,224419,266089,354144,168138,211042,253373,342462
25,Massachusetts,MA,2007,82.74087,86.91514000000001,86.09591,88.28372,78.56235,80.94563000000001,84.13703000000001,86.29482,177446,224302,266488,354945,170089,210231,253176,342265
25,Massachusetts,MA,2008,83.9882,86.64869,87.92747,87.1572,77.82857,81.11018,83.39515,87.48875,178609,225938,268730,359465,172434,211427,253960,344944
25,Massachusetts,MA,2009,83.12809,83.92656,87.82077,89.49499,77.94738000000001,82.26120999999999,85.06448,86.21696,180837,227034,272833,370040,174967,212620,256837,353807
25,Massachusetts,MA,2010,84.67537,84.49094000000001,86.81525,89.2186,77.5034,82.33194,84.30853,87.91136,179078,225759,271079,373600,174020,211204,254143,357456
25,Massachusetts,MA,2011,84.18629,87.5238,86.44228000000001,89.12399,79.03045999999999,81.89839,83.91282,87.5574,178424,223326,271354,373294,171538,210678,253101,355946
25,Massachusetts,MA,2012,83.9905,87.13025,88.51085,90.20206999999999,78.17707,81.37193,84.99216,86.977,179146,222954,268259,374831,171385,209885,250388,357506
25,Massachusetts,MA,2013,85.45007,86.35468,88.45483,89.46893,78.60431,81.63216,84.55984000000001,88.03645,180741,219463,265430,372984,174078,206996,246724,355507
25,Massachusetts,MA,2014,84.92524,87.9673,87.38535,89.82774,79.61564,82.78766,85.86555,86.26304,179149,210427,254902,360341,170775,199772,235659,343843
26,Michigan,MI,2001,79.84655,83.59784,84.50254,85.978,74.55141,79.0648,81.63816,84.00886,290411,337829,394002,435692,253278,315301,403797,432661
26,Michigan,MI,2002,80.91638,83.37495,84.66306,86.07143,74.12859,79.35412,82.57864000000001,83.84769,301496,352742,403533,429530,262330,330529,411156,427048
26,Michigan,MI,2003,80.9333,84.13206,85.44151,86.74486999999999,73.90229000000001,79.99025,82.07176,85.15156999999999,311452,365472,415587,415446,274141,344048,419702,408855
26,Michigan,MI,2004,80.9746,85.07613,85.97561,86.51717,74.8376,79.97406,83.9655,85.19653000000001,317388,372531,420408,416677,280382,348053,423589,409432
26,Michigan,MI,2005,81.60755999999999,84.67139,86.02101,86.62856,73.9053,79.71583000000001,84.04590999999999,84.65569,323381,374319,421921,419529,283494,348901,422753,412811
26,Michigan,MI,2006,81.83321,83.4485,87.58183000000001,88.27958000000001,74.61603000000001,80.98042,83.35493000000001,86.37789000000001,333004,380041,428200,405817,295507,354707,425958,398054
26,Michigan,MI,2007,82.08788,83.37935999999999,86.59431,87.89764,75.23594,80.84255,83.81514,85.15854,340604,383180,431253,389828,301249,359335,427431,380675
26,Michigan,MI,2008,81.35159,84.9957,87.48527,89.53655,75.32204,80.81626,84.53764,85.52351,351409,386587,431736,376902,312703,362073,425023,365012
26,Michigan,MI,2009,79.99348,85.63573000000001,87.70889,87.35571999999999,74.51176,80.74564000000001,83.25124,86.71844,363779,393199,434403,374726,324230,367765,423107,362607
26,Michigan,MI,2010,81.79938,86.06863,88.16588,89.44279,75.55311999999999,82.06681999999999,83.34384,87.39626,368354,391938,429890,360333,327995,369012,415281,346408
26,Michigan,MI,2011,81.30033,86.48666,88.78278,89.72816,75.39641999999999,81.16412,85.42069000000001,87.55128,375629,392104,425189,341792,339307,369221,404614,325330
26,Michigan,MI,2012,80.95994,85.52919,88.02499,89.85564000000001,75.80269,81.60758,85.34633000000001,87.32355,375516,384631,422682,343962,339661,362114,404554,328291
26,Michigan,MI,2013,81.18082,86.36121,89.03819,90.40955,74.53531,82.16792,86.43611,86.65911,378627,377385,409921,346652,341262,357455,393712,331515
26,Michigan,MI,2014,80.95774,86.65051,88.15746,90.10591,75.34264,80.61672,85.5591,87.39616,360156,356903,395558,349929,325646,342377,379303,327888
27,Minnesota,MN,2001,80.87141,84.36185,84.98578,88.45747,76.33991999999999,80.27958000000001,84.31439,84.90371,114237,175280,220496,217738,117147,178084,219538,210830
27,Minnesota,MN,2002,83.31971999999999,84.38857,86.66124,88.56683000000001,77.45458,81.48895,82.36282,85.92403,118815,181034,226575,222083,121350,183279,225374,215294
27,Minnesota,MN,2003,83.29952,83.76522,86.90111,87.61431999999999,77.38728,81.40341,83.9315,86.55015,122533,185521,230204,226172,124753,187376,228734,219363
27,Minnesota,MN,2004,82.44434,84.90843000000001,86.11584,85.86227,76.60564000000001,82.48111,84.9588,86.79208,124869,187453,234417,230317,127606,188848,232836,222718
27,Minnesota,MN,2005,83.85229,86.2364,86.83945,88.97792,78.16060999999999,81.52395,84.76047,87.72465,127357,190525,238177,232642,129863,191820,235519,224996
27,Minnesota,MN,2006,82.34402,85.49434000000001,88.47736,87.84223,78.40791,80.9117,85.74865,86.83318,129192,191341,240925,235268,132239,192670,238020,226936
27,Minnesota,MN,2007,84.52383,85.58986999999999,88.9919,88.81108,76.91851,83.47055999999999,85.44028,86.85233000000001,130878,193475,244389,234294,135432,194267,240227,225800
27,Minnesota,MN,2008,82.96854,87.56701,88.06535,87.69622,77.84193,82.04705,85.52986,86.87254,133297,195391,247959,235002,138529,196492,242268,225862
27,Minnesota,MN,2009,81.65855,84.57141,86.95174,88.82555,77.09577,81.53965,86.99757,88.36665,135329,196105,252872,241280,141759,197774,246429,231344
27,Minnesota,MN,2010,82.27648,87.08363,88.79073000000001,89.1507,78.19421,83.57348,85.16668,86.85477,134829,194778,251594,243096,140611,197236,244961,232821
27,Minnesota,MN,2011,83.72398000000001,86.76873,89.58475,89.24418,76.83166,82.85129,85.4283,88.04165,134983,192790,251101,242789,141203,195235,242886,231755
27,Minnesota,MN,2012,83.08641999999999,86.9408,88.3436,88.80941999999999,76.56815,81.10454,86.67485,87.86137,133953,189628,249609,246492,138658,193017,242524,235599
27,Minnesota,MN,2013,82.79974,87.44583,88.67448,90.50995,76.42876,82.87553,87.93653,85.26047,132962,187081,246845,248021,139069,191734,240183,235996
27,Minnesota,MN,2014,82.36614,86.83438000000001,89.20559,89.04961,77.90890999999999,83.12006,86.73514,87.84164,132420,177278,234489,254466,138048,185073,230046,236763
