cz,czname,pop2000,fips,statename,stateabbrv,le_agg_v1_F,le_raceadj_v1_F,le_agg_v2_F,le_raceadj_v2_F,le_agg_v3_F,le_raceadj_v3_F,le_agg_v4_F,le_raceadj_v4_F,le_agg_v5_F,le_raceadj_v5_F,le_agg_v6_F,le_raceadj_v6_F,le_agg_v7_F,le_raceadj_v7_F,le_agg_v8_F,le_raceadj_v8_F,le_agg_v9_F,le_raceadj_v9_F,le_agg_v10_F,le_raceadj_v10_F,le_agg_v11_F,le_raceadj_v11_F,le_agg_v12_F,le_raceadj_v12_F,le_agg_v13_F,le_raceadj_v13_F,le_agg_v14_F,le_raceadj_v14_F,le_agg_v15_F,le_raceadj_v15_F,le_agg_v16_F,le_raceadj_v16_F,le_agg_v17_F,le_raceadj_v17_F,le_agg_v18_F,le_raceadj_v18_F,le_agg_v19_F,le_raceadj_v19_F,le_agg_v20_F,le_raceadj_v20_F,le_raceadj_v1_M,le_agg_v2_M,le_raceadj_v2_M,le_agg_v3_M,le_raceadj_v3_M,le_agg_v4_M,le_raceadj_v4_M,le_agg_v5_M,le_raceadj_v5_M,le_agg_v6_M,le_raceadj_v6_M,le_agg_v7_M,le_raceadj_v7_M,le_agg_v8_M,le_raceadj_v8_M,le_agg_v9_M,le_raceadj_v9_M,le_agg_v10_M,le_raceadj_v10_M,le_agg_v11_M,le_raceadj_v11_M,le_agg_v12_M,le_raceadj_v12_M,le_agg_v13_M,le_raceadj_v13_M,le_agg_v14_M,le_raceadj_v14_M,le_agg_v15_M,le_raceadj_v15_M,le_agg_v16_M,le_raceadj_v16_M,le_agg_v17_M,le_raceadj_v17_M,le_agg_v18_M,le_raceadj_v18_M,le_agg_v19_M,le_raceadj_v19_M,le_agg_v20_M,le_raceadj_v20_M,count_v1_F,count_v2_F,count_v3_F,count_v4_F,count_v5_F,count_v6_F,count_v7_F,count_v8_F,count_v9_F,count_v10_F,count_v11_F,count_v12_F,count_v13_F,count_v14_F,count_v15_F,count_v16_F,count_v17_F,count_v18_F,count_v19_F,count_v20_F,count_v1_M,count_v2_M,count_v3_M,count_v4_M,count_v5_M,count_v6_M,count_v7_M,count_v8_M,count_v9_M,count_v10_M,count_v11_M,count_v12_M,count_v13_M,count_v14_M,count_v15_M,count_v16_M,count_v17_M,count_v18_M,count_v19_M,count_v20_M
21400,St. Cloud,254139.0,27,Minnesota,MN,81.28941999999999,81.73005,82.28092,82.67215,83.83629,84.13461,83.51257,83.68021,86.16574,86.36876,83.0851,83.41187,87.8952,88.03511999999999,84.50298000000001,84.90955,85.84495,86.189,85.56586,85.91135,87.80705,88.08179,86.53936999999999,86.85458,85.1566,85.53923,87.25610999999999,87.54729,88.82656,89.03873,85.97357,86.35791,88.43244,88.69978,90.28104,90.45049,90.64478000000001,90.79720999999999,91.11265,91.20782,73.92164,78.9702,79.44207,79.71172,80.03947,77.90429,78.16188000000001,78.8239,79.21645,81.46171,81.78941,80.2796,80.60928,81.67197,82.08157,82.95307,83.33241,83.84076999999999,84.18959,84.21484,84.55693000000001,86.71239,86.96385,85.19456,85.49145,84.93963000000001,85.26603,86.35096,86.61893,85.09391,85.41765,84.3132,84.68684,85.22173000000001,85.57311,88.81161,88.97879,85.17589,85.53889000000001,21060,19501,20800,24216,27786,30370,31710,32137,34262,37683,41472,45797,47757,47709,46289,43361,39443,31407,24566,20975,21490,20123,20222,23361,27359,30836,33501,36760,39388,42434,46529,48155,47746,47887,45199,42114,37364,29889,23924,20485
21501,Minneapolis,2904389.0,27,Minnesota,MN,79.35511,79.30968,81.21794,81.1457,82.10051,82.16505,82.16464,82.24226,82.89993,82.99178,84.68309,84.95016,84.06989,84.35554,84.13020999999999,84.35351999999999,84.33209000000001,84.60896,85.28571,85.59844,85.43711,85.72046,86.55581,86.76763000000001,86.6096,86.82136,86.41275,86.63363000000001,87.49695,87.69464,87.43836,87.65513,87.63233000000001,87.8341,87.8522,88.03126,88.74651,88.90379,88.96356,89.06273,74.58961,77.65442,77.8306,77.19583,77.42152,77.60285999999999,77.83411,78.84366999999999,79.06223,79.3512,79.73165999999999,79.57307,79.93324,80.2542,80.56000999999999,82.08511,82.39105,81.80919,82.18758000000001,82.72736,83.07079,83.29234,83.60531999999999,83.66989000000001,83.96983,83.68258,83.98164,84.77701,85.06158,85.31041,85.58845,85.85345,86.11359,86.11735,86.35976,86.36346,86.60981,87.3289,87.49789,223365,181554,178199,199592,236698,277468,318285,342091,356486,366190,383350,407049,435979,468361,502049,531478,552071,554274,557651,560249,232984,201355,188381,207222,236611,264239,290521,314527,332100,349742,373530,398905,431063,463333,493564,518543,536159,537975,544959,544278
22200,Cedar Rapids,252901.0,19,Iowa,IA,77.96455999999999,78.41785,81.85608,82.22103,81.82892,82.26762,83.29599,83.63604000000001,82.45101,82.83685,85.01778,85.38296,84.73536999999999,85.12487,84.00296,84.39494,85.1012,85.44924,87.66887,87.90703,86.06223,86.40103,85.17711,85.51978000000001,84.79965,85.18729,88.28164,88.51857,85.07413000000001,85.44374,88.14044,88.3712,88.25983000000001,88.49191,88.28535,88.50728000000001,89.31841999999999,89.49793000000001,90.05887,90.11251,71.33463,74.80451,75.30318,76.70415,77.17943000000001,76.93542,77.37995,78.3228,78.72967,78.18939,78.65178,79.43723,79.92291,79.79335,80.22218000000001,82.3272,82.69555,81.4521,81.88118,81.33281,81.77356999999999,83.68419,84.02796,83.76521,84.1367,82.3787,82.82205,84.50404,84.83194,83.08915999999999,83.45903,86.82859,87.05841,84.81294,85.17039,86.87298,87.11753,88.65553,88.79088,19824,18135,19732,23784,26752,28935,31261,32004,33348,35009,37660,40332,42709,44385,44157,42774,40635,36181,27770,22584,19300,17852,19540,21679,24320,28133,30666,33005,34424,36731,38377,41383,43298,43762,43007,41463,39139,33581,26159,21506
22500,Appleton,549651.0,55,Wisconsin,WI,77.64056,77.84031999999999,79.43526,79.66928,81.14435999999999,81.47284,82.29382,82.77271999999999,82.16113,82.66187,84.39872,84.69807,84.41821,84.73798000000001,85.29405,85.60406,85.89663,86.18921999999999,86.04954000000001,86.36176,84.99499,85.3676,86.50232,86.8032,87.50988000000001,87.77174000000001,85.68195,86.07831,87.43106,87.67919,88.52065,88.69183000000001,87.30864,87.56784,88.16738000000001,88.43215,87.70363,87.86411,89.61169,89.67497,72.08745,76.37479,76.65796999999999,75.06818,75.37161,76.52718,77.00534,77.6588,78.10058000000001,78.31582,78.69894000000001,79.87183,80.25596999999999,80.4595,80.84716999999999,81.03514,81.43559,82.5337,82.90324,82.01628000000001,82.42213000000001,82.76711,83.15848000000001,84.16309,84.50877,83.2047,83.60918000000001,85.32121,85.60838000000001,83.77434000000001,84.09612,85.27335,85.55932,85.70435,86.01521,87.71774,87.87822,88.0674,88.20467,42369,39146,45512,53970,59940,63901,65930,67712,74007,82151,92318,101393,106889,109241,103650,92895,79290,62202,49355,48308,42652,39532,41114,46627,53315,60265,69860,80139,87763,94551,100970,106468,107632,105698,97248,88642,73197,58229,46477,46380
22601,Green Bay,310560.0,55,Wisconsin,WI,76.9373,76.97554000000001,80.64650999999999,80.76479,81.35519000000001,81.67979,81.8059,82.29665,85.9941,86.20564,83.00641,83.46771,84.33166999999999,84.63221999999999,85.70013,86.00117,85.5471,85.7815,86.92274,87.16994,85.51111,85.91443000000001,85.95391,86.2902,88.83628,89.03806999999999,87.01572,87.34258,87.28848,87.61575,86.0983,86.49549,88.02344000000001,88.32059,88.08117,88.25316,85.95385999999999,86.39198,88.72594000000001,88.914,73.64204000000001,76.20799,76.36303000000001,76.76455,77.05878,78.28719,78.68999000000001,79.1726,79.45851,79.82676,80.24271,79.61199,79.97891,80.82779000000001,81.22646,82.37331999999999,82.69038,83.1758,83.50816,83.39047,83.77225,83.80904,84.16434,83.9447,84.30917,84.78171999999999,85.12765999999999,85.63114,85.95895,85.59748,85.93432,84.1701,84.52795,84.4215,84.61707,85.65594,86.01971999999999,84.57485,84.89333,25134,23812,26782,32289,35898,37669,38440,39030,41944,46592,50732,53994,56482,56292,54256,50327,45187,37821,31266,29825,25023,24936,26155,30485,34136,36982,39723,44287,46647,49763,52792,54896,55709,54469,51656,48048,42507,35479,29762,28442
22700,Wausau,370092.0,55,Wisconsin,WI,80.78012,80.79853,81.27611,81.39645,82.61596999999999,82.88542,82.91974,83.26714,84.12445,84.44194,84.18568,84.54241,85.96914,86.26758000000001,85.43907,85.78596,86.06071999999999,86.33223000000001,86.37045,86.66144,87.38934,87.67430999999999,88.12269,88.36964,87.17949,87.47587,88.17967,88.43861,88.54319,88.78929000000001,88.53609,88.80843,89.92217,90.10861,88.53648000000001,88.81215,85.24746999999999,85.68124,85.36451,85.40481,73.28947,75.78133000000001,76.01796,76.94060999999999,77.29604,77.85078,78.23428,78.74271,79.17272,80.79404,81.16889,80.06209,80.49393,80.58109,81.01817,83.06944,83.39546,84.08508,84.41547,82.7113,83.12762,83.45016,83.83192,83.1494,83.5484,83.76284,84.14967,86.97726999999999,87.22219,85.05103000000001,85.39799000000001,86.03883,86.34235,86.64764,86.93783,85.27235,85.62096,87.5534,87.66405,31850,29802,33550,39516,44860,47074,45895,46970,50625,56755,63269,66771,67400,64967,58620,50759,42835,33312,25878,26215,31004,30535,33330,38503,44794,49017,51611,55240,59360,64111,67038,67344,66047,61122,54485,47535,39009,30282,23972,25117
22800,Eau Claire,305307.0,55,Wisconsin,WI,78.12941,78.59405,81.94385,82.35925,80.25211,80.56169,83.46794,83.80885,83.95196999999999,84.37817,86.05019,86.26916,86.49409,86.75811999999999,85.11886,85.49016999999999,86.0455,86.40118000000001,85.84514,86.19288,85.29905,85.65609,87.176,87.45659,85.77103000000001,86.15408000000001,86.95853000000001,87.30489,88.27724,88.53269,87.03368,87.3373,86.26933000000001,86.64449,88.32465,88.63823000000001,87.65993,88.01501999999999,88.57734,88.3298,75.0244,77.40513,77.80978,78.0893,78.42004,77.8325,78.23364000000001,79.38521,79.86556999999999,80.47402,80.82359,81.65394,82.04361999999999,81.04456,81.48087,81.85928,82.29286,84.24237,84.60361,84.3196,84.63583,83.72128000000001,84.06312,85.40907,85.71728,85.4136,85.73443,86.49684,86.75818000000001,81.85243,82.29095,86.28272,86.57339,85.43944,85.81265,88.6174,88.8085,86.26017,86.25024,27656,24515,27906,33998,37792,39304,38385,38500,41287,45203,48539,51153,50881,48006,44592,39025,32870,25608,20647,19151,28437,27625,28490,33439,37479,41384,43019,45299,46017,48035,50674,51662,48508,45256,41634,35754,29839,23649,19273,17977
23100,Madison,590755.0,55,Wisconsin,WI,78.99198,79.18758000000001,81.03549,81.28734,79.27813,79.66924,82.77382,82.98935999999999,82.62549,82.95352,84.14947,84.33055999999999,83.34195,83.63061,86.05256999999999,86.26589,85.69569,85.97366,86.20612,86.43745,86.94091999999999,87.14036999999999,86.09737,86.37325,87.14426999999999,87.40404000000001,88.08105,88.2942,87.13055,87.37093,89.06673,89.19537,88.90401,89.05807,86.3373,86.68670999999999,87.40893,87.74623000000001,89.01943,89.26855,73.78183,76.01646,76.41676,76.1179,76.53226,77.52953000000001,77.87174,78.50175,78.8998,80.36669,80.58151,79.71752,80.02811,81.32979,81.67165,81.43199,81.80553,83.70922,83.98062,81.59533,81.96474,82.54443,82.92625,83.12642,83.50195,85.22437,85.50943000000001,84.6511,84.95097,84.82908,85.11886,86.00909,86.27918000000001,87.46285999999999,87.709,86.46588,86.77803,87.83991,88.08833,46889,39144,41039,47955,57180,65229,70821,74755,78265,81771,86657,91918,97985,103760,106730,108465,106355,99127,88742,80788,51555,44500,43945,50196,57801,63135,67973,71560,76813,79745,85100,90879,96264,100669,103151,104232,99886,93180,83796,75030
23500,Decatur,382083.0,17,Illinois,IL,76.71346,77.73969,77.51059000000001,78.42178,79.8854,80.4922,81.16036,81.84846,82.78139,83.4473,82.17926999999999,82.68163,83.13458,83.52423,83.53052,84.02450999999999,84.50649,84.96526,83.55912,83.97495,85.93086,86.18279,86.28947,86.54649,85.27472,85.67045,86.12855,86.52415,85.91939,86.28650999999999,88.3129,88.52027,88.50336,88.71173,88.02067,88.23193,88.43616,88.43417,87.8783,87.98599,72.85741,74.11031,74.98816,74.88062,75.51013,74.84689,75.56098,76.7954,77.51848000000001,78.11626,78.65434,78.80843,79.25112,80.02686,80.52264,80.28386,80.78371,80.61695,81.03094,80.33881,80.73100000000001,83.44372,83.78598000000001,83.57533000000001,83.96906,83.36204000000001,83.7821,81.90844,82.34344,85.71269000000001,85.9672,83.8152,84.15916,84.11774,84.47931,85.87215,86.03886999999999,88.25476,88.39113,34623,33547,36889,40272,42447,43536,43301,43813,45860,47865,49730,51914,53096,53353,51858,49380,45208,39279,34828,31252,31654,30695,31852,35076,37539,40064,42606,45737,47123,49889,51235,52503,52558,51464,49511,46158,40849,35454,31641,28124
23801,Davenport,382351.0,17,Illinois,IL,76.15902,76.7683,79.82533000000001,80.36758,80.69639000000001,81.2621,79.69197,80.17742,83.36813000000001,83.72018,82.52924,82.94769000000001,83.62231,83.84846,83.71382,83.95371,84.3332,84.60821999999999,84.46718,84.80242,85.70704,85.99863,85.37464,85.69308000000001,86.58978,86.81777,85.66465,85.93285,85.07228,85.35831,85.31675,85.5672,86.39827,86.63468,84.64088000000001,85.00325,89.17362,89.37411,88.95801999999999,88.78732,73.31713,73.17357,73.73002,75.74076,76.30278,74.95989,75.3901,78.1601,78.5245,76.938,77.39161,79.19617,79.42741,79.70489,79.96177,79.52436999999999,79.87508000000001,83.20666999999999,83.50189,82.74303,83.0711,82.00291999999999,82.35593,81.65912,81.97684,82.16332,82.45481,83.30043,83.55872,83.56725,83.80125,86.12723000000001,86.30575999999999,85.80485,86.0499,84.86749,85.19651,85.30296,85.31812,35494,36744,41406,45058,46473,46202,45639,46564,49215,52614,55469,57516,59296,60092,59633,57990,54527,48461,39309,32513,32467,32415,35511,39414,43891,45773,47017,50234,53167,55310,57205,58459,59165,58777,57270,55481,50924,43663,35399,30508
23900,Peoria,529703.0,17,Illinois,IL,76.2973,77.12875,78.65375999999999,79.34458000000001,79.66790999999999,80.17027,80.50145,80.95848000000001,81.637,82.12819,81.82929,82.28181,83.27475,83.68954000000001,82.7545,83.20159,85.26375999999999,85.54466,84.50336999999999,84.83408,85.06866,85.40442,84.51971999999999,84.85506,84.52206,84.89731,85.23475,85.59116,86.14905999999999,86.48853000000001,86.4158,86.75835,87.01324,87.30572,86.76328000000001,87.04531999999999,87.44463,87.58393000000001,88.65594,88.64388000000001,72.22501,72.47328,73.17215999999999,73.45724,74.0022,75.1953,75.67669000000001,76.62584,77.14959,78.26462,78.71875,78.76289,79.2075,79.7636,80.18843000000001,80.25229,80.63157,80.50856,80.90308,80.33932,80.75984,80.43114,80.8189,83.43330999999999,83.76997,82.82902,83.2047,83.95418000000001,84.28768000000001,83.92905999999999,84.28156,84.29626,84.61823000000001,85.61721999999999,85.89095,86.20153,86.38938,86.41358000000001,86.55951999999999,48322,48068,53157,59756,62007,61551,60288,60962,64903,69787,74304,77834,81370,83326,82866,78874,74896,66237,54240,49509,42813,41730,44443,49465,54106,56401,59697,64654,70812,75783,79312,81177,83305,82320,80220,76227,70677,60647,49886,46537
24000,Kenosha,584474.0,55,Wisconsin,WI,76.7542,77.32153000000001,77.61046,78.15649,79.65618,80.21056999999999,82.20071999999999,82.59963,81.70996,82.15331,82.31463000000001,82.71772,85.41112,85.62345,85.21240999999999,85.39259,84.21024,84.50544000000001,83.07816,83.39116999999999,85.22497,85.46999,84.49625999999999,84.84772,85.20251,85.47095,85.17078000000001,85.42343000000001,86.23158000000001,86.54852,87.50525999999999,87.81963,88.23124,88.4839,86.64627,86.91247,87.80148,88.06421,87.82115,87.96368000000001,72.30771999999999,73.88409,74.42284000000001,75.33784,75.82842,75.23508000000001,75.67889,76.31375,76.76711999999999,77.02405999999999,77.47194,80.77076,81.04482,79.9623,80.22569,81.05439,81.38611999999999,80.14078,80.4495,80.04666999999999,80.36101,82.12951,82.45758000000001,83.00313,83.27626,82.5997,82.8907,83.44499,83.77197,83.62863,84.01472,85.08891,85.39362,85.41763,85.66564,85.51809,85.83631,86.06151,86.27063000000001,57616,49854,52188,58665,63135,67180,70957,72828,73840,78352,84646,91388,96201,98978,101143,99922,93337,79509,58628,43461,55478,48386,48615,53540,56961,63623,69783,73492,77793,83805,89513,95722,98994,99717,99743,96323,88877,74376,54538,40561
24100,Milwaukee,1660659.0,55,Wisconsin,WI,77.60596,78.45764,79.16175,79.86845,80.97245,81.64255,81.67004,82.18565,82.1687,82.69173,82.24384,82.74004000000001,83.02135,83.44698000000001,85.09483,85.4058,83.92915,84.23613,84.68243000000001,84.98323,84.26098,84.65742,85.95589,86.30613000000001,84.97261,85.37055,86.65019000000001,86.97304,86.63171,86.91288,86.68829000000001,86.93978,86.55555,86.81851999999999,87.78194,88.00259,88.8405,88.98463000000001,88.57928000000001,88.68198000000001,73.06513000000001,74.24129,74.99883,74.95625,75.66181999999999,76.03765,76.59748,77.38216,77.93261,78.05892,78.55731,78.86123,79.29706,79.25227,79.65697,80.82388,81.15965,81.06403,81.40503000000001,81.79831999999999,82.18513,82.40004,82.7974,82.64955,83.04531999999999,83.43642,83.81376999999999,83.75456,84.08067,84.77508,85.04018,84.28992,84.5755,85.86071,86.1185,86.39761999999999,86.62288000000001,86.19202,86.39851,153370,128605,132527,149897,167055,179829,190238,192734,196893,205826,218756,235514,250363,261769,271273,270883,262415,242092,213105,213706,150438,127905,125034,138607,148646,160072,172371,184321,194661,205865,221050,233901,244692,254340,258731,257156,247616,228244,202344,204181
24300,Chicago,8183799.0,17,Illinois,IL,80.92893000000001,81.56298000000001,82.10883000000001,82.60153000000001,82.56097,82.77341,83.49396999999999,83.39684,82.69284,82.80127,83.41088,83.56068,84.09898000000001,84.13398000000001,83.71351999999999,83.77704,84.10218,84.17249,84.19266,84.18214,84.05376,84.01044,85.2312,85.20214,85.02784,85.01978000000001,85.16631,85.16086999999999,85.79865,85.73366999999999,86.08524,85.98795,86.60207,86.49139,87.35719,87.21859,88.10552,87.90731,88.68559,88.52996999999999,76.49228000000001,77.18658,77.61333,78.22193,78.37369,78.29160999999999,78.18349,78.46515,78.5407,78.56891999999999,78.71183,79.34758000000001,79.39699999999999,79.83440999999999,79.89149,80.14373,80.21655,80.70535,80.71369,81.32921999999999,81.30898,81.59628000000001,81.60983,81.78185,81.83144,82.32059,82.37177,82.79661999999999,82.80826,83.42889,83.41672,83.385,83.38382,84.52533000000001,84.51569,85.57129,85.51791,86.68887,86.67000999999999,787174,815297,764221,763217,791288,835297,859311,875602,889466,900877,907509,915096,936403,970838,1015368,1082091,1156481,1236552,1311090,1458821,755544,755564,727887,730826,742085,755994,752662,768268,792734,819953,838920,857248,892164,934549,984884,1048163,1120187,1203184,1270354,1423107
24400,Rockford,622573.0,17,Illinois,IL,78.59365,78.92651,79.77436999999999,80.10863,80.53178,81.00434,80.70219,80.95177,82.71324,83.17191,82.70649,83.24461,82.59954,83.03078000000001,83.63982,84.04998,84.67413,84.98686,84.66212,84.9374,83.6135,83.97939000000001,85.20702,85.52688,85.56886,85.80982,85.83081,86.04819,85.97832,86.23288000000001,88.09774,88.31504,87.24087,87.44997,86.19869,86.38699,87.79191,87.97978,87.58041999999999,87.69549,72.82728,74.56711999999999,74.90392,76.92841999999999,77.35578000000001,76.14449,76.36726999999999,76.81324000000001,77.25118,79.16765,79.66343,79.01822,79.44927,79.79502,80.21461,80.75449,81.09541,81.32970999999999,81.63815,81.66906,82.00137,81.63455,81.98895999999999,81.90511,82.19399,84.04293,84.24347,83.71313,83.98692,84.62701,84.90669,84.19683,84.48881999999999,84.24323000000001,84.47138000000001,86.61842,86.82711,86.51143,86.6784,61140,60018,61858,68801,73432,76047,78185,79201,81287,85525,91277,96096,100248,101439,99241,95932,86637,74084,56950,43332,56488,54086,55247,60028,65798,72661,77618,83292,88323,92905,96839,101104,101835,99784,96610,91575,81534,68281,51345,39986
24701,St. Louis,2325609.0,29,Missouri,MO,77.12436,78.67589,78.91055,80.1808,79.84633000000001,80.79603,80.94505,81.71099,82.21101,82.90634,82.21263,82.87088,82.91207,83.5723,83.13823000000001,83.72993000000001,83.44896999999999,84.01091,84.68881,85.17014,84.41178000000001,84.86941999999999,85.32978,85.74054,85.41158,85.84917,86.3251,86.73098,86.74525,87.11166999999999,86.14426,86.5313,86.50674000000001,86.88638,87.85236,88.18181,88.30809,88.53083000000001,87.9931,88.03177,73.31268,73.82484000000001,75.14786,73.95503000000001,74.9886,75.43424,76.27956,76.17545,76.97234,77.03888,77.76032,78.12243000000001,78.84164,79.47372,80.10336,79.99179000000001,80.57966,80.33400999999999,80.88327,81.31992,81.81023,81.3647,81.84731,81.92076,82.4124,82.59308,83.07295,82.75211999999999,83.21473,83.88826,84.3034,83.8085,84.23079,84.37553,84.79612,85.85566,86.14131,86.04029,86.20689,235223,221818,233496,257738,275290,286683,288116,288877,289553,291566,298175,308342,317142,327842,339079,350775,355196,352882,331797,319669,218700,204284,207457,219235,225445,232080,241129,249449,261650,272088,282990,296881,308338,322339,332181,339631,342962,336333,312707,305859
24802,Springfield,267992.0,17,Illinois,IL,74.76633000000001,75.54566,78.23867,78.86672,78.54498000000001,79.31907,80.3419,80.8933,81.13789,81.66954,80.18895,80.67464,82.11538,82.56059,82.26357,82.8357,83.63795,84.10871999999999,84.89928,85.27223000000001,82.86374,83.31711,81.88107,82.42225,86.02089000000001,86.3864,86.87685,87.19694,84.50069,84.93469,85.57921,85.95992,87.51931,87.83464000000001,86.14259,86.58527,88.39494,88.58393000000001,87.99753,87.91216,71.75176,72.36321,73.08208,74.71104,75.48975,74.93642,75.50381,75.9265,76.49871999999999,76.50534,76.99355,78.9121,79.369,78.74163,79.30749,79.73301,80.23363,80.49559,80.93248,80.38461,80.82103000000001,79.65002,80.13279,81.00066,81.45934,80.59277,81.06248000000001,82.03860999999999,82.4823,82.6104,83.04329,85.21030999999999,85.5554,85.13051999999999,85.51724,86.48455,86.72462,86.05355,86.11417,24836,23563,25087,27442,29774,31847,33818,35693,36810,38608,40318,41456,41287,43071,43896,45078,44097,39326,28741,23270,24225,22791,23518,25235,26310,27756,29412,30824,33601,35692,37775,39151,40465,41465,41578,42153,40629,34651,25427,21139
24900,Edwardsville,382997.0,17,Illinois,IL,77.55167,78.16557,78.43087,79.01588000000001,81.42902,81.89967,80.78813000000001,81.29231999999999,81.32009000000001,81.78844000000001,81.86758,82.30306999999999,83.42182,83.84522,84.2239,84.54172,82.91183000000001,83.31335,85.41373,85.76003,84.7774,85.16956,84.19971,84.59828,84.63497,85.01096,84.21191,84.62029,84.51856,84.94866,85.9892,86.36873,85.84019,86.2681,86.67899,87.09676,89.30181999999999,89.53059,87.55585,87.8588,72.53593000000001,72.47721999999999,73.08169000000001,73.49358000000001,74.06264,75.34876,75.90728,76.1721,76.6611,76.43478,76.93327,80.10061999999999,80.54868,79.85300000000001,80.22709,79.03764,79.44823000000001,80.38351,80.85574,84.14105,84.4692,80.7596,81.15404000000001,80.08456,80.5231,80.95509,81.38998000000001,83.14454,83.5337,84.16439,84.52377,84.77559000000001,85.13319,84.64723000000001,85.054,85.29823,85.65023000000001,84.20600999999999,84.57441999999999,37909,37792,40994,42970,43496,44044,45180,47719,50031,53157,55439,57283,59183,61505,60427,59852,55832,47706,35210,22103,33919,33616,34426,36318,37984,41090,45333,49308,53145,55725,57723,59064,60323,60754,59645,57564,52734,43331,31787,20207
25601,Carbondale,265022.0,17,Illinois,IL,77.38374,77.99914,79.13616,79.71566999999999,81.05533,81.65556,82.73937,83.18654000000001,83.22153,83.6076,82.2945,82.6408,84.47474,84.82972,85.39979,85.76181,86.11086,86.39262,85.29938,85.69535,84.74284,85.21996,86.21503,86.55875999999999,87.95661,88.22254000000001,86.29621,86.63824,88.09971999999999,88.36398,86.81260999999999,87.1628,88.95198,89.18456,86.32414,86.55324,88.71921999999999,88.78625,89.34817,89.55814000000001,74.21146,73.51041,74.14643000000001,74.35499,75.01290999999999,76.56059,77.10149,77.59695,78.08136999999999,79.38633,79.71599,78.39359,78.85458,78.68308,79.17172,80.18803,80.62957,80.96356,81.43602,80.97601,81.47289,82.17747,82.60481,82.74213,83.15854,83.59792,83.95985,82.93760999999999,83.35941,85.67981999999999,85.99025999999999,82.76337,83.16866,84.98125999999999,85.24601,85.98923,86.12495,85.38504,85.74844,30974,33401,35099,35933,33890,33466,32870,33059,33704,34669,34692,34755,33194,31951,29804,27072,22909,17873,13505,9707,27902,30020,31678,31952,32590,33331,33829,35138,35868,36120,35594,34162,32714,30647,27826,25127,20468,15599,11515,8704
